Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
1	Round_1_Replicate_5	-23792.33	47598.66	471494.91	547.56	0.2916,7.8234,0.2004,1.0272,0.08,0.2337,0.9898
1	Round_1_Replicate_5	-30305.17	60624.34	123416423090460.88	542.03	5.9469,1.2079,5.6339,0.079,0.6506,1.0157,0.9898
1	Round_1_Replicate_4	-8216.22	16446.44	27029.83	1339.59	0.0999,0.6534,0.9927,0.0601,0.4573,4.3326,0.1039
1	Round_1_Replicate_5	-25562.29	51138.58	1530009900326.66	462.68	2.2458,2.8171,1.5638,3.0637,0.1789,0.3779,0.9898
1	Round_1_Replicate_4	-31788.15	63590.3	3521545.89	742.72	0.2511,0.0821,15.5824,0.9278,6.819,0.0852,0.9898
1	Round_1_Replicate_4	-36552.05	73118.1	4.109894494802869e+29	286.84	6.302,12.1049,11.386,10.1941,0.1011,0.3842,0.9896
1	Round_1_Replicate_6	-18140.03	36294.06	176804.97	395.93	0.8337,1.3911,1.8863,0.3621,12.6501,1.8749,0.99
1	Round_1_Replicate_6	-6232.5	12479.0	13629159.62	112.59	8.7665,3.7026,0.454,0.7396,0.5246,15.6829,0.2131
1	Round_1_Replicate_3	-4980.68	9975.36	5114724749.02	416.85	1.3537,2.6082,2.9553,1.7524,0.2941,1.2923,0.136
1	Round_1_Replicate_6	-18364.66	36743.32	172059.9	513.78	0.1887,4.1171,2.3487,2.1521,1.7653,2.5376,0.9897
1	Round_1_Replicate_5	-7268.61	14551.22	2091167.83	346.02	2.6265,1.4441,0.2525,2.6211,0.134,6.4935,0.467
1	Round_1_Replicate_6	-25542.87	51099.74	16529071.7	1458.72	0.7783,0.3625,8.1908,1.8379,1.6937,2.2087,0.9898
1	Round_1_Replicate_6	-11485.17	22984.34	2.521962122268162e+19	532.64	3.7336,1.6241,2.062,10.9454,0.1683,0.1496,0.4169
1	Round_1_Replicate_6	-7320.84	14655.68	10586.66	1325.99	0.1735,0.7967,10.3975,0.2483,1.2955,7.2225,0.5511
1	Round_1_Replicate_5	-13462.77	26939.54	2.5264326674228998e+25	116.27	12.2079,3.4138,0.8319,11.9861,5.7129,3.1532,0.2633
1	Round_1_Replicate_7	-33828.23	67670.46	12754556626.59	2125.03	4.9681,0.1548,15.1149,0.0816,0.3413,1.1683,0.9898
1	Round_1_Replicate_4	-20385.44	40784.88	229780.84	1993.79	0.0767,0.3245,3.7856,2.1989,0.2306,0.0888,0.9898
1	Round_1_Replicate_7	-21717.84	43449.68	374513.38	517.38	0.376,2.3919,0.0841,1.418,2.6368,1.08,0.9898
1	Round_1_Replicate_7	-4154.8	8323.6	3481.36	509.16	1.0075,1.3496,1.1831,0.6404,1.7411,1.8956,0.0937
1	Round_1_Replicate_5	-25901.76	51817.52	705872.21	688.97	0.9333,0.2284,0.1224,0.5616,7.6498,2.8773,0.9898
1	Round_1_Replicate_6	-28753.64	57521.28	2025220214093290.2	313.66	9.7591,2.3476,0.141,4.327,0.2046,0.4221,0.9898
1	Round_1_Replicate_7	-30000.03	60014.06	1859830.13	297.2	12.8784,0.3155,1.5238,1.7665,1.3851,4.5175,0.9898
1	Round_1_Replicate_7	-41710.16	83434.32	11368463.54	897.07	0.1014,0.1634,0.0916,0.3007,5.0935,0.1163,0.9898
1	Round_1_Replicate_8	-29923.49	59860.98	5626919734624748.0	247.71	10.9842,8.2998,1.3955,0.6865,0.3492,0.296,0.9898
1	Round_1_Replicate_5	-19603.63	39221.26	153021.53	740.94	3.972,0.0953,0.6933,0.2159,0.2539,0.093,0.3638
1	Round_1_Replicate_8	-34079.2	68172.4	4185975.47	531.3	4.7417,0.3323,2.8807,0.1456,1.6288,0.623,0.9896
1	Round_1_Replicate_7	-6330.46	12674.92	7850.05	1324.16	0.2474,0.6109,6.0508,1.1526,2.5242,1.8961,0.4289
1	Round_1_Replicate_6	-8441.91	16897.82	74960.85	217.99	4.296,3.0136,4.4915,0.083,4.5826,0.078,0.2056
1	Round_1_Replicate_8	-23291.05	46596.1	300270.39	273.27	1.2559,3.7946,1.102,0.2034,0.2674,5.3548,0.9898
1	Round_1_Replicate_8	-28070.47	56154.94	841609.58	813.0	1.1268,0.5578,2.024,0.2268,0.7543,0.3942,0.9898
1	Round_1_Replicate_9	-16141.33	32296.66	265828.38	1060.31	0.1902,0.4627,0.0828,0.1034,2.4786,0.1279,0.1805
1	Round_1_Replicate_6	-6759.87	13533.74	503092573.23	242.28	1.9107,9.2667,0.1209,1.5005,1.2313,1.8212,0.3933
1	Round_1_Replicate_8	-8689.48	17392.96	26307.01	406.79	4.9379,0.103,0.6772,16.594,0.0756,1.8647,0.1268
1	Round_1_Replicate_7	-22414.25	44842.5	374754.04	3526.97	0.0735,0.0644,0.2252,6.4752,0.5284,0.1227,0.9896
1	Round_1_Replicate_7	-31874.1	63762.2	3795502.57	330.34	1.3407,0.1723,5.0791,0.3618,15.8584,0.3721,0.9897
1	Round_1_Replicate_9	-7819.81	15653.62	915412957.12	193.51	5.9508,12.0716,0.2678,0.7569,0.8231,0.3596,0.3401
1	Round_1_Replicate_9	-4391.32	8796.64	1822638.07	86.95	9.3206,12.2066,0.3731,0.1007,4.4113,4.1427,0.0867
1	Round_1_Replicate_8	-14282.69	28579.38	500711.29	372.08	0.0913,13.7046,0.0606,6.9838,6.3381,0.4199,0.1809
1	Round_1_Replicate_6	-15602.44	31218.88	117209.36	1852.52	0.0688,0.1568,10.151,1.8054,7.0593,0.3164,0.9898
1	Round_1_Replicate_7	-5633.18	11280.36	6771.22	188.4	0.8077,5.9945,0.6628,0.5025,8.6976,0.274,0.2511
1	Round_1_Replicate_9	-31855.7	63725.4	19502954.44	2312.96	1.0395,0.1724,10.2791,0.0603,1.2584,14.4106,0.9898
1	Round_1_Replicate_9	-34258.78	68531.56	7.47119454813768e+21	101.39	2.0554,16.5836,12.0489,0.2823,7.2967,0.7486,0.9898
1	Round_1_Replicate_8	-27882.84	55779.68	10215887.06	1045.26	4.1022,0.1192,8.2105,5.3177,0.0773,0.3416,0.9895
1	Round_1_Replicate_8	-26230.87	52475.74	557564.17	531.64	0.4265,1.9293,0.2606,0.0901,0.8255,1.8987,0.9898
1	Round_1_Replicate_7	-13048.37	26110.74	100867.79	343.46	0.4124,6.3508,0.2613,2.2039,5.2365,1.2647,0.8846
1	Round_1_Replicate_9	-20197.14	40408.28	211538.03	1332.28	0.2426,0.5381,1.4815,1.032,0.0703,0.1372,0.9895
1	Round_1_Replicate_8	-27145.75	54305.5	501633.27	248.62	8.7793,4.5619,0.0827,0.0665,0.6613,0.2888,0.9898
1	Round_1_Replicate_9	-26178.41	52370.82	713945.87	1808.39	0.4238,0.1935,1.6661,0.9822,0.1087,10.6235,0.9898
1	Round_1_Replicate_9	-28736.16	57486.32	5.59613075003307e+16	323.59	11.5681,2.2709,0.4085,9.7744,0.4279,0.0735,0.9898
1	Round_1_Replicate_10	-6189.34	12392.68	1663786195.17	151.57	1.1891,8.1499,4.5601,0.061,0.5333,14.9079,0.2415
1	Round_1_Replicate_10	-26197.26	52408.52	5401699.85	273.37	4.7054,0.4003,0.1963,7.6706,0.6389,9.404,0.9898
1	Round_1_Replicate_10	-36140.46	72294.92	4201361.1	279.4	9.4878,0.2759,1.7558,0.9812,2.621,0.3754,0.9895
1	Round_1_Replicate_9	-4480.32	8974.64	67884982.21	413.13	1.2953,5.8538,0.5182,2.5988,0.4709,0.1288,0.0907
1	Round_1_Replicate_10	-28531.78	57077.56	883490.47	4040.98	0.064,0.0934,0.7946,0.6349,3.0107,16.2247,0.9898
1	Round_1_Replicate_8	-34499.43	69012.86	3220066.42	291.34	0.3498,2.1928,0.0956,4.7707,12.1218,0.1202,0.9898
1	Round_1_Replicate_10	-28747.06	57508.12	6939043.63	3193.58	0.5259,0.1338,15.3378,0.5445,0.2227,0.3827,0.9898
1	Round_1_Replicate_10	-3821.03	7656.06	6282.3	592.55	0.4,1.7101,5.217,0.0805,11.1697,1.4226,0.0709
1	Round_1_Replicate_11	-4388.32	8790.64	5188.33	620.69	0.7364,1.7443,2.7125,0.1541,0.084,0.973,0.1876
1	Round_1_Replicate_11	-13518.7	27051.4	330906170785.57	1415.96	5.7673,0.3061,13.4348,1.1408,0.0692,2.8993,0.5734
1	Round_1_Replicate_10	-11235.89	22485.78	36546.26	847.65	0.6627,0.1039,0.0943,3.8577,10.1201,0.4478,0.1541
1	Round_1_Replicate_11	-35013.35	70040.7	2646698.53	677.17	2.4712,0.2262,0.0851,0.2203,0.1486,0.6899,0.9898
1	Round_1_Replicate_11	-9460.13	18934.26	21327.22	515.71	3.0008,0.4207,1.3312,0.5934,5.5991,4.575,0.1419
1	Round_1_Replicate_10	-17659.61	35333.22	166957.7	605.34	0.0952,0.2215,3.3876,0.8174,15.4547,0.3878,0.9898
1	Round_1_Replicate_10	-21459.96	42933.92	468036.4	1471.59	0.0889,0.1151,0.1275,0.5942,3.0457,0.6175,0.5505
1	Round_1_Replicate_11	-15332.37	30678.74	4813958828333.4	478.42	2.696,7.7998,0.3701,1.589,0.0638,0.1685,0.8282
1	Round_1_Replicate_12	-10739.9	21493.8	30951.48	214.26	16.7594,0.2993,0.2871,2.0476,0.3871,1.7799,0.0693
1	Round_1_Replicate_11	-5613.81	11241.62	6884.11	171.83	0.1763,8.7445,4.0012,0.2127,3.5579,6.6806,0.3797
1	Round_1_Replicate_11	-10543.13	21100.26	6.657880129430464e+21	349.04	2.5082,16.8095,0.4205,7.4501,0.4254,1.1398,0.0984
1	Round_1_Replicate_12	-6364.43	12742.86	2234304581711.49	131.14	6.6232,9.541,0.7477,3.6524,4.015,0.1409,0.3185
1	Round_1_Replicate_12	-6678.46	13370.92	12859.07	1067.84	0.1272,0.8033,1.3461,0.8955,1.2894,0.3814,0.214
1	Round_1_Replicate_9	-8827.57	17669.14	15953.52	557.97	0.1761,1.1233,3.0657,0.1706,7.6745,0.3977,0.4822
1	Round_1_Replicate_11	-7768.32	15550.64	17404.5	631.91	1.2572,1.5152,2.7041,0.6187,0.4149,0.1332,0.5334
1	Round_1_Replicate_12	-9419.06	18852.12	29222.6	910.32	1.0631,0.1143,1.3174,12.9602,4.8514,0.8054,0.2974
1	Round_1_Replicate_12	-9964.42	19942.84	44338.32	861.04	0.4683,0.6043,0.0988,1.5068,2.3582,0.1071,0.1389
1	Round_1_Replicate_11	-19565.68	39145.36	183620.17	1013.41	0.1011,1.1523,12.3441,0.2182,0.3353,4.9561,0.9895
1	Round_1_Replicate_12	-4513.27	9040.54	5742.65	1068.15	0.6006,0.6762,0.1253,2.6813,3.7327,4.4011,0.0591
1	Round_1_Replicate_13	-6230.31	12474.62	7648.82	1005.55	0.3034,0.9014,2.7634,0.1241,0.484,0.3966,0.3702
1	Round_1_Replicate_13	-24654.88	49323.76	328717.65	319.65	0.3891,6.2915,6.6642,0.0765,1.1957,0.4395,0.9898
1	Round_1_Replicate_13	-20215.93	40445.86	201093.0	1068.25	0.1394,1.0287,5.0166,0.1335,0.463,1.7769,0.9896
1	Round_1_Replicate_10	-26571.08	53156.16	1527883692659.36	498.46	2.8051,0.6897,5.2874,4.5706,0.0682,5.9901,0.9898
1	Round_1_Replicate_12	-25826.04	51666.08	487740.6	239.6	0.1072,8.8579,4.1092,0.0551,2.4851,0.2084,0.9895
1	Round_1_Replicate_13	-35540.79	71095.58	4788542.46	358.76	9.3018,0.0881,0.9653,3.8076,0.2768,1.6018,0.9898
1	Round_1_Replicate_13	-20993.64	42001.28	225613.26	1031.11	0.276,0.9332,3.8182,0.151,0.5243,17.1331,0.9895
1	Round_1_Replicate_14	-24253.47	48520.94	380577515.76	280.22	2.267,0.5236,2.4653,6.9129,11.6717,0.3819,0.9897
1	Round_1_Replicate_12	-21856.13	43726.26	303279.35	1683.6	0.1595,0.1534,0.604,1.3002,8.2753,1.4238,0.9898
1	Round_1_Replicate_14	-24246.65	48507.3	9807472465668792.0	167.54	5.6558,5.0636,0.0782,3.3742,10.7383,5.7194,0.9898
1	Round_1_Replicate_12	-30410.42	60834.84	1575498.16	1648.72	0.0779,0.2653,0.1787,0.2802,0.0713,4.5807,0.9896
1	Round_1_Replicate_14	-32531.98	65077.96	2915311.94	1055.04	13.8687,0.1065,6.4301,1.5304,0.5772,0.9803,0.9898
1	Round_1_Replicate_11	-7820.13	15654.26	13034.12	1403.27	0.3821,0.3979,4.09,1.1483,0.7669,0.6287,0.4671
1	Round_1_Replicate_13	-6439.04	12892.08	9418.74	2665.34	0.0997,0.2547,3.2394,4.5988,0.1837,0.4347,0.3538
1	Round_1_Replicate_14	-21197.4	42408.8	309419.05	1210.35	0.6912,0.2786,0.5789,7.7683,0.3784,0.1726,0.9897
1	Round_1_Replicate_15	-28374.67	56763.34	1929321198184028.2	393.22	7.0861,5.1288,1.4321,0.9786,0.0973,0.226,0.9898
1	Round_1_Replicate_13	-28987.59	57989.18	223941292.83	142.24	0.1056,15.2965,0.4863,13.7611,12.5332,0.0933,0.9898
1	Round_1_Replicate_13	-27209.42	54432.84	2703476490.2	204.5	8.5914,4.3666,0.3849,3.4294,1.4583,0.115,0.9898
1	Round_1_Replicate_14	-23132.51	46279.02	315516.92	1232.35	0.2764,0.603,1.3409,0.2772,0.4386,0.2019,0.9895
1	Round_1_Replicate_13	-8188.88	16391.760000000002	5534216643027212.0	270.2	0.4171,17.1822,11.6052,9.0644,1.5479,0.1796,0.115
1	Round_1_Replicate_15	-33170.55	66355.1	7.768015791851804e+24	379.72	11.9847,1.831,13.6588,3.9612,0.3057,2.7152,0.9895
1	Round_1_Replicate_15	-7091.78	14197.56	11911.69	2655.34	0.08,0.2467,3.9419,3.1155,1.5989,0.7433,0.3795
1	Round_1_Replicate_12	-30720.97	61455.94	2098993.48	688.58	4.0014,0.4358,2.5055,0.2492,0.1051,0.2898,0.9895
1	Round_1_Replicate_14	-25179.16	50372.32	395744.48	274.56	0.821,10.3244,0.2471,0.3461,0.3264,0.9017,0.9898
1	Round_1_Replicate_15	-17632.94	35279.88	682255604513.9	1213.22	0.3727,1.0347,0.442,16.6981,0.2911,0.1356,0.9898
1	Round_2_Replicate_1	-11190.26	22394.52	5614166059963.22	100.11	3.2465,18.5729,2.6644,0.0955,4.658,1.1062,0.5763
1	Round_1_Replicate_14	-20610.31	41234.62	204550052.03	467.68	1.1412,3.2254,0.1728,3.1401,1.0433,0.7745,0.9897
1	Round_1_Replicate_14	-21601.84	43217.68	4128574069.15	317.82	1.8528,2.5069,1.0832,2.8176,1.35,9.6398,0.9898
1	Round_1_Replicate_14	-22073.73	44161.46	15994505571.12	144.56	1.581,11.7928,1.8272,1.4105,1.5322,12.7367,0.9896
1	Round_1_Replicate_15	-11267.31	22548.62	57138.98	158.92	0.4372,8.28,0.1155,0.6139,9.7727,0.2536,0.4417
1	Round_2_Replicate_1	-12922.92	25859.84	63604.9	284.8	0.9111,8.5205,0.5052,1.0121,0.0179,1.8585,0.8435
1	Round_1_Replicate_13	-23114.8	46243.6	355536.69	659.97	0.8487,1.0001,1.2594,0.4816,0.5592,2.1551,0.9895
1	Round_2_Replicate_1	-7344.97	14703.94	140615471021.29	409.1	0.9633,1.7911,5.7673,2.9708,8.8456,7.1819,0.2987
1	Round_1_Replicate_15	-23418.83	46851.66	588681.31	626.72	0.0836,3.2281,0.6158,1.2358,0.1808,3.1994,0.9898
1	Round_2_Replicate_1	-12078.51	24171.02	164517.19	963.43	0.1319,1.0342,0.0213,0.6827,0.9325,3.5908,0.0668
1	Round_2_Replicate_2	-7353.59	14721.18	13341.55	244.39	1.7219,1.7736,0.2492,0.0652,16.7964,6.4274,0.0238
1	Round_1_Replicate_15	-31462.39	62938.78	41927558.73	158.56	1.2692,6.1259,12.0995,0.5618,11.6728,0.0596,0.9898
1	Round_1_Replicate_15	-27051.52	54117.04	623064.44	403.86	7.5681,1.3538,0.0932,1.7659,0.4247,0.0968,0.9898
1	Round_1_Replicate_15	-5800.99	11615.98	252292883.22	343.09	2.3762,10.7632,0.0873,1.0813,0.2746,0.2077,0.0743
1	Round_2_Replicate_1	-8676.76	17367.52	2418669558605.31	1431.88	0.3353,2.054,1.2198,14.6892,1.1964,1.1762,0.5264
1	Round_2_Replicate_2	-13685.64	27385.28	47341.55	350.87	5.186,0.4702,0.5452,0.1245,0.0188,4.0459,0.3134
1	Round_1_Replicate_14	-31700.08	63414.16	1962931.39	298.55	7.8961,0.2752,0.0991,3.5816,0.2095,1.8229,0.9898
1	Round_2_Replicate_3	-6256.47	12526.94	10950.24	77.37	9.3432,18.5729,0.1678,0.0118,5.3789,1.4676,0.2643
1	Round_2_Replicate_1	-7995.78	16005.56	45655.39	2121.98	0.0821,1.0337,0.1477,6.8057,0.5709,0.7178,0.1465
1	Round_2_Replicate_1	-4701.79	9417.58	33999.18	281.08	0.2945,13.1222,2.9615,1.0135,0.3182,0.9982,0.0362
1	Round_2_Replicate_2	-15942.41	31898.82	22667154.27	325.37	4.3604,0.2096,7.5631,2.2111,10.2769,0.3158,0.4809
1	Round_2_Replicate_2	-8491.98	16997.96	19817717107.56	1785.12	0.1505,8.118,0.4773,16.4055,0.2278,2.1903,0.2241
1	Round_1_Replicate_15	-27542.02	55098.04	3118136634106.05	427.42	4.3442,1.116,0.729,6.0441,0.1559,0.6217,0.9898
1	Round_2_Replicate_3	-5183.42	10380.84	7103.16	1868.61	0.1395,0.4859,2.8311,0.0348,0.1015,4.2898,0.048
1	Round_2_Replicate_2	-8838.88	17691.76	24495.96	667.32	1.8492,0.1797,0.0248,11.3592,1.6677,10.5469,0.354
1	Round_2_Replicate_4	-7611.02	15236.04	15539.36	115.15	8.5522,3.1807,0.215,0.6699,12.6235,1.3722,0.4379
1	Round_2_Replicate_2	-8984.71	17983.42	21332.31	814.72	1.7589,0.219,1.3091,2.2728,0.16,0.8414,0.1827
1	Round_2_Replicate_1	-6155.34	12324.68	19797456.36	1034.93	0.2497,0.7177,18.6433,0.0261,18.5729,0.2474,0.0083
1	Round_2_Replicate_3	-20388.04	40790.08	264182.87	359.83	0.083,18.5729,3.6275,2.3019,0.0727,3.5663,0.9897
1	Round_2_Replicate_3	-3973.26	7960.52	4511.91	154.01	3.5827,3.4356,0.2758,0.5539,14.6892,5.7313,0.0097
1	Round_2_Replicate_4	-5055.7	10125.4	5735.3	717.14	0.1731,1.4655,2.5306,0.3686,0.0795,6.9141,0.2259
1	Round_2_Replicate_1	-27549.36	55112.72	20673608847817.67	831.23	2.1585,0.7732,9.7357,0.3206,0.966,0.4058,0.9895
1	Round_2_Replicate_3	-5428.71	10871.42	36282087661.31	273.0	3.5385,1.5362,0.3916,4.2527,0.777,10.6442,0.0525
1	Round_2_Replicate_2	-15943.7	31901.4	3.422327186669963e+21	193.34	3.3585,19.8,16.8308,19.8,1.3345,0.8278,0.0761
1	Round_2_Replicate_3	-7483.26	14980.52	22438.22	3290.06	0.1337,0.2001,0.1814,2.8053,0.5788,16.3124,0.0515
1	Round_2_Replicate_4	-15894.97	31803.94	7635940891.68	1385.99	0.1118,6.3962,7.8759,19.8,0.0249,0.2934,0.99
1	Round_2_Replicate_5	-4835.07	9684.14	3296023950691.5	59.01	13.6928,19.8,0.0632,0.5642,1.3723,19.8,0.0465
1	Round_2_Replicate_5	-4437.15	8888.3	7057.16	687.94	1.316,1.844,0.6363,0.0274,0.0519,0.1928,0.0861
1	Round_2_Replicate_4	-10314.34	20642.68	59059.9	953.01	0.1821,0.7385,0.0955,0.6445,1.8116,0.8678,0.1093
1	Round_2_Replicate_1	-5735.06	11484.12	6919.81	4020.79	0.129,0.1663,7.0388,1.0355,18.5729,4.4305,0.1819
1	Round_2_Replicate_2	-4253.34	8520.68	74003765.96	495.47	0.4444,3.1448,6.9816,1.6233,0.1458,1.0323,0.0991
1	Round_2_Replicate_4	-5717.82	11449.64	73553.6	509.17	0.3616,1.4177,6.6666,1.2872,6.1063,0.6122,0.2893
1	Round_2_Replicate_3	-5728.3	11470.6	8834.27	1166.85	0.2494,0.7216,1.0735,0.515,0.4271,0.1722,0.1114
1	Round_2_Replicate_6	-5714.3	11442.6	5640.03	82.04	1.5182,15.0134,0.884,0.0566,18.2365,1.128,0.4159
