Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
1	Round_1_Replicate_1	-21471.45	42950.9	319011.1	1354.86	0.3597,0.3067,0.0673,0.9895
1	Round_1_Replicate_1	-5763.69	11535.38	10587.16	1212.72	0.4395,0.4918,0.0975,0.1676
1	Round_1_Replicate_1	-10685.91	21379.82	57217.92	434.83	5.7983,1.2166,0.5736,0.3414
1	Round_1_Replicate_1	-40510.83	81029.66	220731225.54	288.42	0.1767,12.2627,1.0477,0.9885
1	Round_1_Replicate_1	-5723.78	11455.56	24711.18	914.75	1.741,0.6903,0.1032,0.1235
1	Round_1_Replicate_1	-9659.81	19327.62	52930402459.27	657.08	3.553,2.5763,0.132,0.5115
1	Round_1_Replicate_1	-32549.57	65107.14	4962640.21	676.62	0.4887,1.3999,1.5318,0.9883
1	Round_1_Replicate_2	-8248.83	16505.66	20089.5	1432.25	0.4299,0.1479,0.0509,0.1955
1	Round_1_Replicate_2	-30334.63	60677.26	4.383742172328086e+22	603.16	13.5576,6.7777,0.1022,0.989
1	Round_1_Replicate_2	-11796.99	23601.98	45074.96	844.29	7.6862,0.2136,0.1152,0.3028
1	Round_1_Replicate_2	-21785.25	43578.5	238611.6	649.45	0.6503,12.7956,0.1253,0.9885
1	Round_1_Replicate_2	-54445.16	108898.32	1037173013.76	484.14	4.8152,0.1284,1.0689,0.9833
1	Round_1_Replicate_2	-35833.01	71674.02	4600863304.05	213.88	0.1948,13.2278,2.0102,0.0685
1	Round_1_Replicate_3	-52391.97	104791.94	1400154211444.15	1072.45	0.1254,0.6929,1.8426,0.145
1	Round_1_Replicate_3	-23305.3	46618.6	294862.0	542.56	2.3145,2.9884,0.2787,0.9883
1	Round_1_Replicate_3	-25013.66	50035.32	145216115.57	360.86	4.198,9.3992,0.3572,0.9883
1	Round_1_Replicate_1	-24019.7	48047.4	19198534.76	1988.41	0.1795,0.2191,0.6712,0.0575
1	Round_1_Replicate_1	-73910.67	147829.34	-4.695963175810753e+28	227.58	0.1119,5.4962,7.349,0.9894
1	Round_1_Replicate_3	-13040.57	26089.14	623985.4	520.24	4.3438,2.3644,0.2679,0.7738
1	Round_1_Replicate_4	-38133.41	76274.82	74809270.22	293.66	0.2818,8.5762,1.4479,0.9885
1	Round_1_Replicate_4	-75050.56	150109.12	7869195476017.06	779.34	0.3642,0.511,3.9921,0.9885
1	Round_1_Replicate_4	-24258.43	48524.86	11634641.28	992.33	0.9664,0.2385,1.0877,0.0452
1	Round_1_Replicate_3	-27412.03	54832.06	9123726.2	537.47	2.5005,0.4194,1.6764,0.6594
1	Round_1_Replicate_3	-28748.84	57505.68	810899.92	123.06	10.4118,12.3632,2.5884,0.9897
1	Round_1_Replicate_5	-10102.61	20213.22	29739.02	750.99	5.3958,0.4219,0.1642,0.3335
1	Round_1_Replicate_5	-32609.19	65226.38	2827363.41	78.36	11.3093,13.9086,7.9808,0.9899
1	Round_1_Replicate_5	-26362.0	52732.0	1062836.5	448.48	0.6096,4.2615,0.8212,0.9883
1	Round_1_Replicate_2	-61096.85	122201.7	-6.324325016025034e+24	561.37	1.7983,0.0879,3.8473,0.22
1	Round_1_Replicate_2	-34012.73	68033.46	2563460.3	447.76	4.0122,0.6144,1.1774,0.9883
1	Round_1_Replicate_4	-11615.34	23238.68	84821.35	581.4	4.1994,1.6003,0.2397,0.6932
1	Round_1_Replicate_4	-31345.0	62698.0	1919407.65	1228.1	0.4678,0.398,0.8064,0.9899
1	Round_1_Replicate_6	-24791.29	49590.58	27380188.96	566.4	1.2331,0.8039,2.8745,0.129
1	Round_1_Replicate_6	-38789.05	77586.1	15685646.77	1038.32	0.5632,0.4316,1.444,0.9883
1	Round_1_Replicate_6	-12458.32	24924.64	241155.65	227.62	7.1323,2.8348,2.0292,0.1937
1	Round_1_Replicate_3	-38979.08	77966.16	7640591.39	304.85	8.0435,0.5991,1.6105,0.989
1	Round_1_Replicate_3	-23993.12	47994.24	632937.21	1127.75	0.1496,1.0107,0.2432,0.9899
1	Round_1_Replicate_5	-10559.16	21126.32	34892.03	1624.05	0.1297,0.2227,0.0477,0.6484
1	Round_1_Replicate_4	-65357.77	130723.54	2.7926010136124793e+22	265.47	0.5201,1.3243,16.3154,0.0578
1	Round_1_Replicate_5	-7381.64	14771.28	1624818.1	638.41	7.6588,1.1954,0.1615,0.2432
1	Round_1_Replicate_2	-16640.38	33288.76	305488.44	349.6	2.153,3.4478,1.2583,0.8204
1	Round_1_Replicate_7	-8373.65	16755.3	48127.77	463.43	0.786,6.8651,0.3892,0.3757
1	Round_1_Replicate_7	-13634.13	27276.26	268717.59	244.49	5.6719,3.0943,1.9182,0.4532
1	Round_1_Replicate_7	-6461.98	12931.96	50317.79	332.34	5.2066,4.9926,0.5576,0.0941
