Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T1, T2, P , p_misid)
1	Round_1_Replicate_5	-9774.0	19564.0	56320.05	456.95	0.2448,3.0832,0.1009,0.3639,1.2566,1.2472,7.7691,0.2591
1	Round_1_Replicate_6	-33914.84	67845.68	3365133.01	181.25	7.0738,0.5083,0.2677,0.3564,9.4414,2.9347,9.8578,0.9898
1	Round_1_Replicate_5	-22279.56	44575.12	397172980.28	428.0	0.5451,2.5874,9.9977,0.1363,7.0649,3.8234,0.1111,0.9898
1	Round_1_Replicate_5	-18993.66	38003.32	141113.15	635.69	6.4234,0.1075,1.8419,0.1116,5.985,10.436,5.1708,0.099
1	Round_1_Replicate_6	-9343.67	18703.34	60001.46	775.09	0.1337,2.969,0.092,1.7958,0.0901,0.2461,0.5733,0.2993
1	Round_1_Replicate_6	-25803.69	51623.38	602862.62	1526.36	0.5507,0.3448,3.4278,0.5061,0.7106,2.4486,0.3549,0.9898
1	Round_1_Replicate_7	-10555.01	21126.02	31936.89	2331.16	0.1246,0.0934,0.2752,6.3142,1.0109,0.1041,0.1559,0.0638
1	Round_1_Replicate_8	-9687.18	19390.36	40165.99	600.85	0.401,5.2333,0.1188,0.1461,0.0705,0.196,0.2905,0.5904
1	Round_1_Replicate_6	-23731.46	47478.92	477275.18	925.8	0.1386,1.5774,0.4482,0.7747,0.0878,0.3172,10.1982,0.9898
1	Round_1_Replicate_7	-26723.0	53462.0	4.522574774322062e+17	371.79	3.5224,6.405,0.2433,5.6076,0.3587,0.1553,2.4995,0.9898
1	Round_1_Replicate_5	-40181.93	80379.86	10577675.36	154.66	8.1979,0.1749,0.0796,0.2141,10.4831,10.5352,0.657,0.9898
1	Round_1_Replicate_6	-25429.15	50874.3	971931.82	194.64	4.7225,0.1384,0.266,3.198,15.055,0.1718,0.2353,0.9897
1	Round_1_Replicate_7	-10530.91	21077.82	29208.8	449.13	5.0535,0.6052,0.1567,0.2683,0.7246,0.1223,0.09,0.1121
1	Round_1_Replicate_6	-27720.73	55457.46	779918.63	1430.24	0.3617,0.1867,0.1558,0.4949,1.7712,14.4254,3.6694,0.9898
1	Round_1_Replicate_7	-7180.97	14377.94	104977509907844.27	89.96	0.9769,15.4347,8.5544,0.6367,11.0742,6.8366,3.1203,0.1433
1	Round_1_Replicate_9	-33888.81	67793.62	3325446.67	473.46	5.5108,0.171,1.2189,0.92,0.0644,3.4364,0.333,0.9898
1	Round_1_Replicate_8	-20975.54	41967.08	6866415.37	523.06	1.0929,1.2942,1.5799,3.1999,0.2296,10.207,0.4936,0.9895
1	Round_1_Replicate_7	-26093.14	52202.28	860175.93	1109.7	0.1622,0.8778,0.1192,0.7387,0.1399,1.3877,1.7788,0.9898
1	Round_1_Replicate_8	-19061.21	38138.42	124472.51	297.96	8.7585,0.3853,0.6382,0.0672,0.79,2.9326,0.3455,0.5666
1	Round_1_Replicate_6	-12536.38	25088.76	152707.99	319.54	0.0897,5.8003,0.1324,0.4714,2.564,13.6241,6.3869,0.2029
1	Round_1_Replicate_6	-20546.41	41108.82	290180.17	2504.23	0.3708,0.1025,0.0855,14.2075,0.4687,0.3168,11.2229,0.9898
1	Round_1_Replicate_7	-13016.95	26049.9	1.0794201144955899e+26	411.84	2.3792,3.9112,11.306,11.6719,0.2022,0.3955,3.9274,0.103
1	Round_1_Replicate_8	-30200.87	60417.74	1.575947516338051e+17	232.4	1.8045,6.9472,7.5595,3.8768,2.1502,0.1623,0.4956,0.9898
1	Round_1_Replicate_7	-4810.81	9637.62	6730.5	6722.52	0.1006,0.1054,0.4246,17.9026,0.3216,1.8355,0.4155,0.1034
1	Round_1_Replicate_8	-29241.83	58499.66	421194421101382.5	225.97	3.4713,8.4143,5.3015,1.8397,1.1785,0.139,2.1039,0.9898
1	Round_1_Replicate_10	-33057.35	66130.7	1.2723282445620214e+24	178.05	3.5188,10.0094,4.1592,7.7228,0.9742,5.2437,0.3945,0.9898
1	Round_1_Replicate_9	-22222.69	44461.38	401151.94	646.79	0.4393,3.4471,0.0963,2.6009,8.0212,12.0959,5.4122,0.9898
1	Round_1_Replicate_8	-30481.16	60978.32	2.6664015545748402e+19	229.59	1.7043,15.8484,5.5668,4.4549,0.9714,0.4827,13.7733,0.9898
1	Round_1_Replicate_9	-8127.7	16271.4	14524.21	3821.74	0.2667,0.1069,8.9933,2.6743,0.8528,1.2441,2.5618,0.3173
1	Round_1_Replicate_7	-16798.9	33613.8	5438532.77	828.24	0.863,0.4558,0.7315,9.6601,2.2912,0.242,1.5413,0.99
1	Round_1_Replicate_9	-8134.08	16284.16	21462.48	1074.63	0.3178,0.6046,0.5451,0.1121,1.157,0.3128,10.866,0.0661
1	Round_1_Replicate_8	-24231.54	48479.08	410145.28	1847.1	0.1666,0.3045,0.6677,0.5657,0.293,0.597,8.1324,0.9898
1	Round_1_Replicate_9	-32812.45	65640.9	202121205.45	1240.62	5.1147,0.2169,7.398,0.4835,0.2434,1.5496,5.5941,0.9898
1	Round_2_Replicate_1	-8931.39	17878.78	26562.88	1150.75	0.2047,0.729,0.5949,0.237,0.1909,0.9978,0.0896,0.3695
1	Round_1_Replicate_10	-27197.21	54410.42	757014.85	520.54	8.9711,0.8741,0.0809,1.6425,0.1611,0.128,14.7328,0.9898
1	Round_1_Replicate_8	-11380.56	22777.12	110857.8	512.94	0.1017,2.7178,0.0919,1.2894,3.2807,1.125,10.8618,0.126
1	Round_1_Replicate_9	-7168.77	14353.54	18242.87	1302.76	0.8496,0.1519,0.5517,14.8336,0.4482,1.6614,0.4551,0.2562
1	Round_1_Replicate_10	-30701.66	61419.32	866811.89	434.63	1.7786,1.2473,0.6648,0.0887,2.683,0.2952,3.3813,0.9898
1	Round_1_Replicate_8	-33980.9	67977.8	1455273.7	327.69	2.8587,1.1232,0.5079,0.2101,4.4744,0.2397,0.8581,0.9898
1	Round_1_Replicate_10	-9173.19	18362.38	47479.67	1532.53	0.1405,0.576,0.1122,1.104,2.525,7.5935,0.8618,0.0987
1	Round_1_Replicate_9	-10183.32	20382.64	39403.32	1796.09	0.1682,0.361,0.2938,0.975,0.193,15.1233,5.9726,0.375
1	Round_2_Replicate_2	-7559.39	15134.78	37066.17	209.71	1.1761,14.6892,0.0467,0.1522,0.2116,1.3096,0.1977,0.1075
1	Round_2_Replicate_1	-6507.03	13030.06	13296.43	501.25	2.8349,0.7577,0.9503,1.9447,0.7253,0.4366,1.7874,0.2397
1	Round_1_Replicate_9	-22052.54	44121.08	297367.68	559.5	0.1762,8.1722,3.636,3.2253,0.2441,0.0842,15.5552,0.9898
1	Round_1_Replicate_7	-20463.56	40943.12	349271325.11	1310.42	0.159,5.7894,3.4292,11.6931,6.6217,16.0282,0.2281,0.9898
1	Round_1_Replicate_9	-15444.85	30905.7	126699.54	2061.41	0.1116,0.1118,9.5139,13.1515,3.0256,0.2719,1.9015,0.9898
1	Round_2_Replicate_3	-9937.35	19890.7	105824.18	344.03	0.4047,14.6892,0.0284,0.0457,0.0152,0.5519,0.6693,0.1536
1	Round_1_Replicate_10	-24043.26	48102.52	427609.65	405.47	0.1449,1.8555,0.3997,0.0836,9.0716,2.0833,0.7902,0.9898
1	Round_1_Replicate_10	-29272.57	58561.14	1906537.64	1489.08	0.089,0.462,0.0727,0.5522,0.0955,3.4282,0.2397,0.9898
1	Round_1_Replicate_10	-25582.45	51180.9	863415793.3	410.44	0.6197,3.5386,8.432,0.6239,0.0687,1.7104,0.426,0.9898
1	Round_2_Replicate_2	-6959.92	13935.84	2875173831.21	1085.81	0.4423,2.0325,0.2372,7.6765,0.4267,4.2899,1.1626,0.4158
1	Round_1_Replicate_10	-23026.36	46068.72	265057.95	104.54	16.4283,0.2573,0.6681,0.0687,13.259,0.1871,6.1044,0.2045
1	Round_2_Replicate_4	-4751.71	9519.42	9288.91	536.64	0.661,6.9732,0.4203,0.7717,0.1739,0.1004,1.5055,0.0833
1	Round_1_Replicate_8	-7234.57	14485.14	55446.17	311.18	0.6441,3.463,4.2067,0.1041,15.5289,6.3572,2.8883,0.5145
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
1	Round_2_Replicate_3	-7535.5	15087.0	23601250.64	205.3	10.1226,0.3109,0.1485,12.7676,0.157,3.6892,1.1197,0.1466
