Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
1	Round_1_Replicate_1	-7123.78	14255.56	30166.07	258.71	3.9678,9.1712,0.8118,0.1205
1	Round_1_Replicate_1	-55178.57	110365.14	916016011.64	432.46	4.6012,0.1924,1.578,0.9896
1	Round_1_Replicate_1	-46103.86	92215.72	33950826.83	697.76	3.4648,0.0993,0.4908,0.9896
1	Round_1_Replicate_1	-36841.94	73691.88	1839549278.34	378.34	1.5571,1.0945,6.2359,0.2756
1	Round_1_Replicate_1	-12286.03	24580.06	583475.72	368.66	0.406,7.604,0.8163,0.0963
1	Round_1_Replicate_1	-37195.08	74398.16	47240329.95	767.14	0.1315,1.8538,0.7717,0.9896
1	Round_1_Replicate_1	-29070.04	58148.08	1021334.06	492.15	7.6395,0.8422,0.3901,0.9896
1	Round_1_Replicate_1	-34014.15	68036.3	8789297.56	411.1	0.6098,3.1298,2.1322,0.9896
1	Round_1_Replicate_1	-63451.14	126910.28	85761810217.7	454.61	0.9833,0.8644,6.3136,0.9896
1	Round_1_Replicate_1	-21460.86	42929.72	4018449.74	148.42	12.4305,1.9617,4.8559,0.2117
1	Round_1_Replicate_2	-40498.38	81004.76	11288681.65	274.35	7.786,0.6958,2.1998,0.9896
1	Round_1_Replicate_2	-8785.7	17579.4	44472.83	1939.02	0.0748,0.1845,0.0665,0.1342
1	Round_1_Replicate_2	-24315.69	48639.38	396929.63	455.95	1.4092,3.4126,0.6436,0.9894
1	Round_1_Replicate_2	-10913.54	21835.08	142215.54	100.59	12.7592,15.8777,3.1337,0.2417
1	Round_1_Replicate_2	-20027.52	40063.04	2674099.22	226.7	7.8078,1.236,3.1521,0.0848
1	Round_1_Replicate_2	-38573.77	77155.54	38026784.69	1331.04	0.1673,0.567,0.9096,0.9896
1	Round_1_Replicate_2	-7403.77	14815.54	403926.17	617.32	0.9513,7.9984,0.1505,0.4197
1	Round_1_Replicate_2	-7065.6	14139.2	868596.3	340.2	5.9019,5.2595,0.481,0.1844
1	Round_1_Replicate_2	-9286.68	18581.36	2417864520958598.0	483.97	9.0536,5.6405,0.1835,0.1737
1	Round_1_Replicate_2	-94133.76	188275.52	1925884761903793.2	177.55	7.5318,0.4408,9.4376,0.9896
1	Round_1_Replicate_3	-36926.74	73861.48	1784714612.82	370.56	0.0963,8.1191,0.8856,0.7093
1	Round_1_Replicate_3	-27935.53	55879.06	1015928.48	1634.72	0.261,0.306,0.4654,0.9893
1	Round_1_Replicate_3	-44252.07	88512.14	135646549.16	326.06	1.3368,2.1583,5.7293,0.9896
1	Round_1_Replicate_3	-35579.37	71166.74	3828007.32	1704.97	0.3947,0.1499,0.5117,0.9896
1	Round_1_Replicate_3	-51489.96	102987.92	545269868577.68	1486.65	0.1587,0.2777,1.6921,0.1296
1	Round_1_Replicate_3	-20172.47	40352.94	13232479.2	326.75	0.4952,5.0213,2.2003,0.0797
1	Round_1_Replicate_3	-16592.02	33192.04	1414560.64	1264.5	0.0866,0.8385,0.3017,0.3711
1	Round_1_Replicate_3	-50782.68	101573.36	593411964.95	862.72	0.7799,0.3546,2.289,0.9893
1	Round_1_Replicate_3	-9222.78	18453.56	2637695715.4	772.41	6.2048,1.0857,0.0944,0.4491
1	Round_1_Replicate_4	-8713.2	17434.4	21297.87	982.55	4.1226,0.2076,0.0765,0.0627
1	Round_1_Replicate_4	-29111.36	58230.72	14048409.42	633.37	2.9854,0.1649,0.8454,0.4288
1	Round_1_Replicate_3	-86434.92	172877.84	2662409699763473.5	299.27	0.2076,4.3563,4.652,0.9893
1	Round_1_Replicate_4	-41817.7	83643.4	6563884251.8	1236.76	0.5075,0.1855,1.6515,0.2273
1	Round_1_Replicate_4	-7008.65	14025.3	3502874543.29	501.47	2.3192,9.2188,0.1965,0.1797
1	Round_1_Replicate_4	-49707.37	99422.74	7254688746.89	1069.33	0.8675,0.1311,1.3761,0.8501
1	Round_1_Replicate_4	-25724.78	51457.56	500985.92	338.84	2.4102,4.1054,1.0239,0.9894
1	Round_1_Replicate_4	-35713.15	71434.3	2261950409.49	380.33	0.2742,3.824,2.5396,0.464
1	Round_1_Replicate_5	-27256.89	54521.78	954053.82	1839.92	0.3014,0.0949,0.1324,0.9896
1	Round_1_Replicate_4	-55344.8	110697.6	2295930826.71	670.66	1.3283,0.318,2.6882,0.9893
1	Round_1_Replicate_4	-25117.3	50242.6	4518807.57	291.39	13.995,0.3083,1.1831,0.0746
1	Round_1_Replicate_4	-26278.1	52564.2	28798621.4	536.79	8.3755,1.8454,0.2153,0.9896
1	Round_1_Replicate_6	-42114.17	84236.34	32385461.11	110.66	10.2607,3.5732,11.4252,0.9896
1	Round_1_Replicate_5	-27242.29	54492.58	902021.18	657.72	0.7145,1.4522,1.0297,0.9894
