
Round_1_Replicate_1
108     , -10916.9    , array([ 9.55624    ,  1.27091    ,  3.32397    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222647 ])
109     , -10933.4    , array([ 9.55624    ,  1.27091    ,  3.32397    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222647 ])
110     , -10921.4    , array([ 9.55624    ,  1.27091    ,  3.32397    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322647 ])
121     , -10916.9    , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
122     , -10916.9    , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
123     , -10917      , array([ 9.55724    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
124     , -10918.8    , array([ 9.55624    ,  1.27191    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
125     , -10917.4    , array([ 9.55624    ,  1.27091    ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
126     , -10917      , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
127     , -10916.9    , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222638 ])
128     , -10916.9    , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222638 ])
129     , -10933.3    , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222638 ])
130     , -10921.4    , array([ 9.55624    ,  1.27091    ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322638 ])
131     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
132     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
133     , -10917      , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
134     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
135     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
136     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
137     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222629 ])
138     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222629 ])
139     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222629 ])
140     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322629 ])
151     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
152     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
153     , -10917      , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
154     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
155     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
156     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
157     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222626 ])
158     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222626 ])
159     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222626 ])
160     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322626 ])
161     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
162     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
163     , -10916.9    , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
164     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
165     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
166     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
167     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
168     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222624 ])
169     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222624 ])
170     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322624 ])
181     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
182     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
183     , -10916.9    , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
184     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
185     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
186     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
187     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222624 ])
188     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222624 ])
189     , -10933.3    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.971314   ,  0.00222624 ])
190     , -10921.4    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00322624 ])
191     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
192     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
193     , -10916.9    , array([ 9.55724    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
194     , -10918.8    , array([ 9.55624    ,  1.2719     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
195     , -10917.4    , array([ 9.55624    ,  1.2709     ,  3.32496    ,  12.5727    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
196     , -10917      , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5737    ,  0.191069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
197     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.192069   ,  14.1701    ,  0.970314   ,  0.00222623 ])
198     , -10916.9    , array([ 9.55624    ,  1.2709     ,  3.32396    ,  12.5727    ,  0.191069   ,  14.1711    ,  0.970314   ,  0.00222623 ])
