Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m, mi, T1, T2, P)
SC_sym_i	Round_4_Replicate_7	-3967.72	7951.44	6199.59	319.72	0.9692,4.9998,12.3773,0.0802,0.2848,4.0362,0.3243,0.0206
SC_sym_i	Round_4_Replicate_8	-3896.78	7809.56	3477.98	176.91	2.8797,5.1233,15.035,0.1639,0.3136,8.8692,0.4169,0.035
SC_sym_i	Round_4_Replicate_9	-4219.21	8454.42	6749.59	233.81	2.0253,6.1479,19.2393,0.0845,0.4561,3.3542,0.3477,0.0294
SC_sym_i	Round_4_Replicate_10	-3492.49	7000.98	2857.82	156.35	2.7832,7.418,10.5445,0.0964,0.3142,8.2796,0.5042,0.0257
SC_sym_i	Round_4_Replicate_11	-3674.31	7364.62	3672.76	244.61	1.0159,6.6068,6.0465,0.1118,0.2623,11.7363,0.2411,0.0202
SC_sym_i	Round_4_Replicate_12	-5176.53	10369.06	7655.75	229.31	2.9736,2.5374,16.4078,0.0681,0.4664,8.5795,0.3368,0.0133
SC_sym_i	Round_4_Replicate_13	-3251.75	6519.5	2090.71	211.74	1.5797,5.7845,8.6206,0.1746,0.3369,8.0754,0.5071,0.0182
SC_sym_i	Round_4_Replicate_14	-3027.16	6070.32	1762.83	122.43	3.4892,10.0142,8.268,0.143,0.2367,9.2455,0.7396,0.0233
SC_sym_i	Round_4_Replicate_15	-4706.53	9429.06	6029.31	211.84	2.6162,3.2388,9.5498,0.0961,0.3704,10.9314,0.2789,0.0138
SC_sym_i	Round_4_Replicate_16	-4000.15	8016.3	4099.96	178.56	2.8749,5.5087,15.5277,0.0983,0.1376,7.6215,0.4035,0.0312
SC_sym_i	Round_4_Replicate_17	-3968.07	7952.14	6196.95	293.34	1.022,6.642,10.378,0.1166,0.3863,3.5768,0.2834,0.0504
SC_sym_i	Round_4_Replicate_18	-3565.09	7146.18	2758.48	271.1	1.5609,3.9683,17.0362,0.1902,0.1406,5.3354,0.4834,0.0366
SC_sym_i	Round_4_Replicate_19	-3701.6	7419.2	3623.47	142.33	2.415,9.9411,10.0199,0.0969,0.1426,11.7467,0.3702,0.0297
SC_sym_i	Round_4_Replicate_20	-3936.81	7889.62	4377.65	222.43	1.6858,5.6422,15.9201,0.082,0.4891,6.0742,0.4507,0.0476
SC_sym_i	Round_4_Replicate_21	-3848.92	7713.84	4213.48	194.19	1.8502,7.2815,15.3543,0.157,0.1459,8.3627,0.3164,0.0123
SC_sym_i	Round_4_Replicate_22	-4285.04	8586.08	5738.36	207.35	2.0983,6.0713,16.4078,0.0937,0.1629,6.2007,0.3005,0.0384
SC_sym_i	Round_4_Replicate_23	-4494.1	9004.2	5590.11	286.5	2.1741,2.6679,16.4078,0.0998,0.5408,4.2955,0.3678,0.0235
SC_sym_i	Round_4_Replicate_24	-4060.01	8136.02	4365.26	232.6	1.6421,4.6394,19.7674,0.0983,0.1314,8.4137,0.394,0.0233
SC_sym_i	Round_4_Replicate_25	-3878.82	7773.64	3432.19	215.18	2.4428,4.0279,11.0785,0.14,0.3154,7.0039,0.441,0.0403
SC_sym_i	Round_4_Replicate_26	-3380.58	6777.16	2095.4	266.05	1.9303,3.8303,14.939,0.1972,0.1545,3.8923,0.7217,0.0453
SC_sym_i	Round_4_Replicate_27	-3783.58	7583.16	3964.89	173.4	1.8716,9.4517,15.9201,0.1441,0.2163,8.8366,0.3551,0.0432
SC_sym_i	Round_4_Replicate_28	-4791.52	9599.04	6222.27	294.49	1.4069,2.7459,15.5785,0.1069,0.5206,12.2038,0.2841,0.036
SC_sym_i	Round_4_Replicate_29	-3513.79	7043.58	2997.58	218.46	2.6907,5.0467,8.6117,0.1264,0.4547,3.5352,0.5306,0.0171
SC_sym_i	Round_4_Replicate_30	-3619.46	7254.92	3644.53	212.5	1.7288,6.0666,7.723,0.0972,0.1772,6.9347,0.3694,0.0149
