Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, m12i, m21i, T1, T2, P , p_misid)
1	Round_1_Replicate_6	-28712.78	57449.56	965998.49	342.42	0.1188,7.5789,1.6593,1.7054,2.9549,0.3048,0.1585,0.91,0.182,1.774,0.1136,0.9899
1	Round_1_Replicate_7	-21328.46	42680.92	256008.92	1316.77	0.0943,0.1359,5.7427,0.5318,1.2915,4.8648,1.6722,0.1319,0.1836,0.0875,0.9899,0.9899
1	Round_1_Replicate_6	-5421.68	10867.36	7641.06	937.94	0.1182,1.076,0.4033,0.3104,0.0909,5.9791,0.2922,13.6803,14.993,1.7642,0.096,0.0822
1	Round_1_Replicate_6	-6230.36	12484.72	6852.97	1356.25	0.1734,0.1207,9.1905,0.6907,0.0782,0.0755,13.2563,0.075,0.5809,4.4093,0.8067,0.3279
1	Round_1_Replicate_7	-3922.21	7868.42	3798.73	536.86	0.1267,0.9874,2.6758,2.4152,12.0796,0.1216,0.115,0.7632,0.083,0.8451,0.6591,0.1153
1	Round_1_Replicate_5	-9902.04	19828.08	42169.36	3428.14	0.0856,0.0893,0.1552,0.2378,1.9159,0.5082,0.2512,2.8316,8.8239,11.4557,0.9899,0.3901
1	Round_1_Replicate_8	-26571.34	53166.68	7621158.78	1325.04	3.9922,0.9906,0.093,0.4133,11.7249,0.0913,6.1393,1.2722,0.628,5.1783,0.7077,0.9899
1	Round_1_Replicate_6	-29790.42	59604.84	1259828.1	221.66	0.878,0.1276,7.33,7.9584,0.3567,0.0711,0.6611,0.2069,4.0413,0.2252,0.9899,0.9899
1	Round_1_Replicate_7	-28614.66	57253.32	1105141.86	684.76	0.1591,0.1884,1.1636,1.548,2.7329,8.2311,0.1582,0.0896,0.0811,2.1999,0.9899,0.9899
1	Round_1_Replicate_8	-5506.56	11037.12	6946.16	3900.35	0.1264,0.2056,1.9955,0.1111,2.3654,8.0627,15.9967,3.7848,0.2315,1.4162,0.3517,0.1106
