Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0, nu1, nu2_0, nu2, m12, m21, T, p_misid)
1	Round_1_Replicate_4	-22406.44	44828.88	387423.81	1085.49	0.2191,3.1084,11.1163,0.1432,0.6955,1.0162,0.1029,0.9898
1	Round_1_Replicate_6	-11427.71	22871.42	6308833490.57	398.39	10.1441,5.1009,5.1908,0.775,0.8671,4.7453,0.6983,0.6406
1	Round_1_Replicate_1	-12724.16	25464.32	64180.76	158.78	3.5134,12.0929,0.0595,0.2768,0.2495,2.9065,14.2933,0.4158
1	Round_1_Replicate_1	-33399.1	66814.2	67770914677.84	1496.89	4.4596,7.0871,0.2133,0.2424,11.2876,0.0603,5.9428,0.9898
1	Round_1_Replicate_6	-9909.49	19834.98	20479.47	548.44	0.1021,0.0936,0.1902,10.0461,8.0186,0.1418,1.1094,0.6777
1	Round_1_Replicate_3	-19878.74	39773.48	184512.92	1676.8	4.5993,0.3451,0.0677,0.4228,0.1973,5.0712,7.2824,0.9898
1	Round_1_Replicate_6	-20934.71	41885.42	303665.03	652.01	0.1176,0.1728,0.7304,8.2954,0.6472,2.9229,0.8152,0.9898
1	Round_1_Replicate_5	-7072.93	14161.86	11678.68	1206.11	0.3401,0.1691,0.1014,4.6498,2.9571,0.0921,0.0972,0.4616
1	Round_1_Replicate_7	-17285.26	34586.52	10323557.29	426.16	0.3608,14.641,0.085,2.3974,0.1077,2.7564,0.7424,0.9102
1	Round_1_Replicate_2	-11838.88	23693.76	1221385612441.0	369.16	6.4052,4.3755,15.7934,5.3245,0.9109,0.1743,0.3607,0.6057
1	Round_1_Replicate_2	-30627.31	61270.62	2.3500814720256292e+16	435.99	3.5107,6.72,0.1095,11.6259,3.6315,0.2316,0.5256,0.9898
1	Round_1_Replicate_7	-40020.52	80057.04	5950696.22	953.46	0.628,2.7152,0.0758,0.083,0.514,0.166,0.5108,0.9898
1	Round_1_Replicate_4	-27059.55	54135.1	919713.55	668.73	0.234,8.9926,1.0953,0.2129,0.0788,2.4854,0.7041,0.9898
1	Round_1_Replicate_7	-18202.3	36420.6	146369.3	756.41	2.1347,5.9633,1.0113,0.1203,0.108,0.2401,0.2586,0.6946
1	Round_1_Replicate_5	-28622.08	57260.16	126687377.19	507.28	0.1493,7.9214,0.9014,0.4029,3.4583,1.9859,10.7281,0.9898
1	Round_1_Replicate_6	-17730.24	35476.48	131859.97	3225.38	2.5105,0.16,0.5954,0.1898,0.4183,14.771,1.8784,0.9897
1	Round_1_Replicate_6	-28210.46	56436.92	576710.55	143.72	7.9096,11.8328,1.2441,7.1197,0.0957,0.3476,3.2563,0.9898
1	Round_1_Replicate_8	-5804.26	11624.52	38263.4	1574.69	4.8913,0.1153,2.6464,0.2547,0.4446,15.6511,0.3158,0.2899
1	Round_1_Replicate_3	-17963.16	35942.32	208210.13	856.31	0.5379,0.3921,9.8681,0.1986,0.1163,0.1053,7.3822,0.2696
1	Round_1_Replicate_3	-6944.28	13904.56	646497.47	526.5	13.5679,2.8817,0.7561,0.2221,0.241,13.7294,0.7271,0.1516
1	Round_1_Replicate_8	-5125.19	10266.38	57410413286.17	725.54	0.4488,0.4784,6.9719,5.5739,0.1082,6.0963,0.2207,0.0594
1	Round_1_Replicate_6	-12313.42	24642.84	1959528.93	838.31	15.6164,0.3541,0.3148,1.8268,1.2905,3.6023,0.2022,0.8209
1	Round_1_Replicate_9	-24801.65	49619.3	458852.59	815.77	0.2342,2.7404,0.1662,0.8919,0.4465,0.8811,0.495,0.9898
1	Round_1_Replicate_7	-26374.08	52764.16	1112701.13	895.78	7.4383,0.1211,8.0959,0.6585,0.0796,0.5227,5.0853,0.9898
1	Round_1_Replicate_5	-31973.81	63963.62	2780867.98	275.89	1.8738,11.4716,0.2662,0.2342,0.9661,1.7283,8.0387,0.9898
1	Round_1_Replicate_4	-3545.73	7107.46	3290.27	419.93	8.9318,0.276,1.921,4.0695,4.792,0.3178,2.3093,0.135
1	Round_1_Replicate_4	-27286.98	54589.96	3691231.89	1030.94	7.9958,3.4379,0.0724,0.113,6.8345,7.9894,0.9334,0.9898
1	Round_1_Replicate_9	-13918.02	27852.04	33630368.38	1511.89	5.1186,1.9429,0.6522,0.1803,11.4647,0.9715,0.9356,0.5978
1	Round_1_Replicate_7	-5827.63	11671.26	11429.56	867.49	0.2757,2.5265,0.2134,1.4945,0.068,0.473,0.2183,0.0878
1	Round_1_Replicate_10	-19415.61	38847.22	682717.83	1825.63	0.1339,0.3713,1.0559,0.6082,0.2221,8.4175,0.6914,0.9898
1	Round_1_Replicate_8	-34683.16	69382.32	4010081.73	708.93	6.5687,4.0546,1.4458,0.089,0.2196,0.3335,0.3053,0.9898
1	Round_1_Replicate_6	-9551.16	19118.32	26926.54	1309.24	6.2101,0.1056,1.9862,0.2949,0.076,0.5751,0.1544,0.5968
1	Round_1_Replicate_8	-31827.01	63670.02	2.988793572134464e+17	1057.51	5.2513,6.561,0.1627,0.7378,13.1973,0.2147,2.4109,0.9895
1	Round_1_Replicate_8	-30724.63	61465.26	1750310.04	492.75	0.0993,3.9382,8.6702,0.5456,2.0197,0.1063,2.1995,0.9898
1	Round_1_Replicate_9	-14553.11	29122.22	4533200580394.27	466.71	0.0929,3.4378,3.0543,7.4857,0.1659,3.0419,0.6207,0.8818
