Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1, nu2, m12, m21, T, p_misid)
1	Round_1_Replicate_1	-26623.15	53258.3	10044849454.13	708.85	10.1135,1.017,0.1593,1.3832,0.1137,0.9898
1	Round_1_Replicate_5	-13893.95	27799.9	4217146858799377.5	344.14	1.2582,3.2018,11.0099,0.16,7.7387,0.7049
1	Round_1_Replicate_5	-5978.13	11968.26	11143.43	412.65	0.1522,8.5525,3.3418,2.0677,1.6033,0.2507
1	Round_1_Replicate_8	-11372.9	22757.8	155752.32	427.26	0.1503,7.5145,0.112,1.3397,4.3721,0.1075
1	Round_1_Replicate_8	-8235.34	16482.68	14572.52	804.33	0.1701,2.2217,2.5699,0.0808,0.3122,0.5976
1	Round_1_Replicate_7	-13846.54	27705.08	72311.54	1245.59	7.2787,0.1321,6.3235,0.0711,8.2128,0.1108
1	Round_1_Replicate_7	-6879.13	13770.26	14924.87	1579.1	0.2741,0.3669,0.3507,1.1458,1.8089,0.0549
1	Round_1_Replicate_8	-21797.24	43606.48	312458495.74	587.63	0.2762,2.2161,11.7689,4.2756,3.3011,0.9898
1	Round_1_Replicate_6	-27705.55	55423.1	606879.59	237.3	7.2253,2.2277,0.083,0.6651,2.04,0.9898
1	Round_1_Replicate_3	-39864.26	79740.52	13425375.91	2521.0	0.0937,0.1239,0.0635,0.0751,0.8287,0.9893
1	Round_1_Replicate_9	-5114.9	10241.8	21926952.21	455.51	0.4547,7.1833,2.7872,2.4412,0.6721,0.1738
1	Round_1_Replicate_6	-6375.44	12762.88	267066842.54	835.48	0.2348,5.9732,1.6855,7.0552,0.7557,0.1883
1	Round_1_Replicate_8	-22010.04	44032.08	284964.15	946.24	11.2491,0.0973,6.1231,0.1744,0.1601,0.76
1	Round_1_Replicate_8	-32277.62	64567.24	1.6468144161154262e+17	108.53	11.3046,15.8229,1.415,0.1585,3.2388,0.9898
1	Round_1_Replicate_9	-19053.03	38118.06	299973.59	1111.31	0.1752,1.7203,4.35,5.5994,4.642,0.9893
1	Round_1_Replicate_9	-12766.44	25544.88	59647.42	730.54	0.2805,1.7249,0.3361,0.1679,0.9185,0.7279
1	Round_1_Replicate_7	-22047.35	44106.7	363954.72	401.51	0.1668,11.3271,0.6515,1.8381,3.0666,0.9898
1	Round_1_Replicate_8	-22842.28	45696.56	428887.27	2098.6	0.5127,0.1299,0.0919,13.277,8.695,0.9898
1	Round_1_Replicate_10	-26520.49	53052.98	1.7090891433142046e+16	563.22	2.3329,1.373,0.3494,10.5871,0.6932,0.9898
1	Round_1_Replicate_7	-16440.12	32892.24	1.257527688262239e+19	558.02	1.1692,15.1986,0.7577,10.8879,1.3177,0.8095
1	Round_1_Replicate_9	-12992.47	25996.94	53031.42	893.15	1.1387,0.2173,0.1358,0.3356,1.5916,0.221
1	Round_1_Replicate_9	-29976.62	59965.24	7.519570251327064e+18	276.72	3.2727,6.7399,3.0026,3.1135,1.0318,0.9893
1	Round_1_Replicate_10	-26613.42	53238.84	667132.62	4193.55	0.1164,0.0944,3.4492,0.5887,0.6421,0.9898
1	Round_1_Replicate_10	-8405.24	16822.48	36526.77	214.06	0.5681,10.8964,0.1038,0.3259,3.0804,0.2502
1	Round_1_Replicate_8	-23543.57	47099.14	2180416272791685.8	679.18	0.9897,6.542,0.0997,8.2645,0.1956,0.9898
1	Round_1_Replicate_11	-22979.58	45971.16	135817268931.91	1261.61	0.5124,0.4068,8.324,15.1263,0.5816,0.9898
1	Round_1_Replicate_10	-16619.43	33250.86	16550164309.08	552.53	1.9776,3.8409,0.3317,2.1623,0.2488,0.9094
1	Round_1_Replicate_11	-18628.0	37268.0	184297.35	1758.07	0.1327,0.3477,0.1934,6.8866,0.1501,0.9897
1	Round_1_Replicate_11	-12399.74	24811.48	239609624347.95	641.67	4.973,1.5595,3.0079,0.0655,0.1826,0.6686
1	Round_1_Replicate_10	-10116.44	20244.88	25821.48	1672.26	0.7757,0.1063,2.6255,2.2444,5.2651,0.1754
1	Round_1_Replicate_4	-30537.41	61086.82	2221689.2	920.3	2.0312,0.0887,0.3735,5.3819,0.3424,0.9898
1	Round_1_Replicate_9	-21455.45	42922.9	309885.36	1237.06	0.5766,0.3841,2.1541,5.9195,2.7271,0.9893
1	Round_1_Replicate_12	-14038.59	28089.18	50305.13	1697.8	2.2683,0.0868,5.8174,0.2452,2.6434,0.1008
1	Round_1_Replicate_9	-15606.45	31224.9	140723.15	2420.96	0.1737,0.6422,0.437,9.6659,9.6055,0.9263
1	Round_1_Replicate_11	-18133.65	36279.3	100353.14	256.12	5.7797,2.0335,0.4429,0.1932,2.6248,0.8966
1	Round_1_Replicate_12	-33560.29	67132.58	2088817.04	1164.16	0.6221,0.1133,0.132,0.2489,2.9725,0.9898
1	Round_1_Replicate_12	-3350.55	6713.1	13646.09	127.05	1.5367,10.0664,0.7898,0.318,14.1136,0.1063
1	Round_1_Replicate_8	-8615.15	17242.3	27285163.95	284.64	4.752,0.3378,0.0827,11.9822,8.437,0.3138
1	Round_1_Replicate_11	-6685.62	13383.24	22376.23	471.1	0.3544,10.1569,0.2159,0.4374,0.3605,0.1105
1	Round_1_Replicate_10	-21828.17	43668.34	319551.17	969.78	0.117,1.7795,1.2421,0.4992,0.1791,0.9898
1	Round_1_Replicate_10	-31555.47	63122.94	4.540888709307473e+19	199.38	7.7445,7.0445,1.4097,2.4413,1.3722,0.9898
1	Round_1_Replicate_13	-26172.13	52356.26	790597.44	862.05	3.0101,0.4474,0.8378,1.514,0.1276,0.9896
1	Round_1_Replicate_12	-22470.91	44953.82	4606206021.89	763.36	0.681,5.8704,2.2491,2.199,0.0964,0.9893
1	Round_1_Replicate_13	-23098.08	46208.16	325434.9	237.05	15.2439,0.1554,0.0935,0.0599,1.9829,0.0718
1	Round_1_Replicate_9	-21329.85	42671.7	204970.17	771.06	0.6798,1.8961,1.0982,1.0884,0.2294,0.9894
1	Round_1_Replicate_13	-33259.39	66530.78	44940118.38	1114.47	4.7598,0.2322,5.9786,0.3291,4.6217,0.9898
1	Round_1_Replicate_12	-4770.07	9552.14	36459307649.29	394.25	1.1403,4.6104,0.9833,3.0165,2.4401,0.1171
1	Round_1_Replicate_11	-33067.89	66147.78	2767068.91	874.68	3.0972,0.1398,2.1243,1.1154,0.2706,0.9898
1	Round_1_Replicate_11	-4453.54	8919.08	58274.01	562.8	0.5661,5.2647,3.4545,0.119,0.2794,0.1142
1	Round_1_Replicate_14	-27621.63	55255.26	727930.82	4566.8	0.0713,0.09,3.2503,0.2666,0.4802,0.9898
1	Round_1_Replicate_13	-26102.88	52217.76	1190990.19	610.73	0.1649,5.6221,0.0642,0.1989,0.2906,0.9898
1	Round_1_Replicate_14	-32220.03	64452.06	3.3569646165243096e+26	621.42	10.2324,11.4872,2.5097,0.8348,0.0905,0.9893
1	Round_1_Replicate_10	-41773.86	83559.72	7637368.93	283.58	8.886,0.1902,0.3094,0.1295,3.0521,0.9893
1	Round_1_Replicate_14	-11025.63	22063.26	3.080473924691807e+21	408.6	5.2864,5.6651,1.0105,5.1,0.3201,0.1119
1	Round_1_Replicate_5	-25254.49	50520.98	383978.86	290.81	1.6298,4.9729,0.097,0.2645,1.9514,0.9896
1	Round_1_Replicate_13	-22765.96	45543.92	301297.09	716.31	0.6248,1.7574,0.1141,0.1855,0.4467,0.9893
1	Round_1_Replicate_12	-10033.88	20079.76	28250.0	715.21	5.8847,0.1195,0.9553,7.4455,0.2473,0.2197
1	Round_1_Replicate_15	-19865.62	39743.24	149957.29	701.13	0.1679,5.4725,6.1973,0.6404,0.1785,0.9818
1	Round_1_Replicate_12	-41123.06	82258.12	7992390.6	170.2	14.1888,0.2715,0.2635,0.0852,9.6383,0.9895
1	Round_1_Replicate_11	-5495.43	11002.86	17880192929.51	1090.42	0.1615,4.1887,0.9873,13.8767,0.1628,0.067
1	Round_1_Replicate_14	-22333.3	44678.6	269819079612252.44	687.39	0.9123,4.245,0.0802,8.5354,4.4793,0.9898
1	Round_1_Replicate_13	-6337.46	12686.92	41095747133.96	175.92	11.1987,5.5586,0.5397,0.6829,1.7509,0.0639
1	Round_2_Replicate_1	-7457.36	14926.72	2293410772.53	622.64	0.1371,18.3759,16.1504,9.3648,0.8276,0.3674
1	Round_1_Replicate_13	-21443.97	42899.94	333339.11	1344.53	0.6276,0.2329,0.1154,6.5126,0.3749,0.9898
1	Round_1_Replicate_15	-24896.71	49805.42	509986.61	2514.81	0.273,0.1266,0.3836,1.8108,9.232,0.9898
1	Round_1_Replicate_14	-10967.72	21947.44	24397.96	179.96	0.3599,7.4526,4.4984,0.1289,12.0024,0.7948
1	Round_1_Replicate_12	-23565.52	47143.04	400952.4	2493.86	0.0951,0.1624,0.3706,0.5681,0.2214,0.9893
1	Round_1_Replicate_14	-19289.67	38591.34	181354.53	1305.18	0.0933,0.8115,9.7768,0.7712,0.5691,0.9896
1	Round_2_Replicate_2	-5757.97	11527.94	324225291406.59	707.19	1.0666,1.8661,4.0978,3.6048,0.2573,0.1311
1	Round_1_Replicate_14	-5053.36	10118.72	35869.85	466.82	2.1624,4.2297,0.0999,0.1726,0.3662,0.0896
1	Round_1_Replicate_15	-33317.16	66646.32	2231250.48	401.26	6.9573,0.4814,1.2493,0.1956,2.3964,0.9897
1	Round_1_Replicate_15	-4602.67	9217.34	1161515.05	2629.55	0.2389,0.4037,0.2683,12.5075,9.3369,0.179
1	Round_1_Replicate_13	-25525.31	51062.62	47195860331.45	130.79	3.6807,6.6491,1.4544,0.7603,13.7401,0.9897
1	Round_1_Replicate_15	-7693.6	15399.2	103937537335.51	964.39	0.2546,9.9354,0.4463,11.3975,0.3928,0.3072
1	Round_1_Replicate_15	-14504.73	29021.46	356994112520.43	1921.45	12.7375,0.21,18.537,1.0587,4.7588,0.6024
1	Round_2_Replicate_3	-8279.81	16571.62	2.11828961066362e+18	284.11	2.1253,18.3459,0.434,4.7519,5.0019,0.0868
