Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
1	Round_1_Replicate_15	-18568.96	37155.92	46127217.26	1337.07	0.1904,4.8599,0.4406,9.7642,3.3734,0.138,13.9681,0.9897,0.9892
1	Round_1_Replicate_15	-26286.91	52591.82	564378.96	301.31	3.2254,1.7192,3.8154,0.5915,1.1662,0.2617,0.2643,0.1378,0.9898
1	Round_2_Replicate_2	-16780.48	33578.96	2.2806348387704355e+29	782.53	18.8388,9.1413,0.0485,1.3955,0.0352,2.1136,16.081,0.206,0.2713
1	Round_1_Replicate_15	-19276.77	38571.54	144373.14	1253.58	0.2239,1.4167,6.0077,2.0797,0.1456,2.7745,6.4174,0.99,0.9895
1	Round_1_Replicate_13	-10778.57	21575.14	33215.88	910.2	7.9154,0.1495,0.0925,8.7954,0.4211,0.1471,1.5414,0.9898,0.212
1	Round_1_Replicate_14	-22185.52	44389.04	235805.39	591.89	0.8099,5.0023,0.2292,0.8101,0.1265,0.0889,0.0666,0.99,0.9895
1	Round_1_Replicate_12	-5863.1	11744.2	10137.75	2111.23	0.1922,0.3094,1.0657,0.4293,1.5726,0.6091,2.4206,0.9898,0.0675
1	Round_1_Replicate_15	-12132.81	24283.62	113356.71	354.1	0.2003,10.993,4.7218,2.5858,7.6977,0.1463,1.33,0.9898,0.4159
1	Round_2_Replicate_2	-4155.5	8329.0	3948.18	1145.63	0.2985,0.7351,0.4275,1.2627,0.8789,2.1038,0.5055,0.45,0.0489
1	Round_2_Replicate_1	-5249.81	10517.62	7766.73	1544.89	0.54,0.5252,1.5538,14.6892,0.1373,1.4743,0.1789,0.0447,0.0469
1	Round_2_Replicate_3	-3564.48	7146.96	2456.65	595.56	0.5474,3.0187,0.4664,1.5754,0.0954,3.1531,1.3475,0.3314,0.0899
1	Round_1_Replicate_14	-8024.71	16067.42	1782691045269.1	431.81	1.2687,10.1753,0.3025,12.5155,0.1923,2.6488,1.6309,0.3656,0.0978
1	Round_1_Replicate_14	-25123.28	50264.56	460505.42	4963.24	0.0717,0.1132,8.7316,12.4876,2.5304,2.1621,0.5882,0.7896,0.9898
1	Round_1_Replicate_15	-46249.74	92517.48	16190030.31	311.17	12.2467,0.0864,4.1462,7.1989,0.1097,0.5027,0.072,0.8269,0.9898
1	Round_2_Replicate_1	-10130.84	20279.68	1370320681898363.5	335.39	2.1364,12.3513,0.4649,2.9426,1.5796,18.8388,2.1919,0.0385,0.3128
1	Round_2_Replicate_1	-9350.6	18719.2	18119.42	2996.21	0.4279,0.0929,5.2498,18.8388,1.0354,0.3329,0.4093,0.2662,0.0123
1	Round_2_Replicate_3	-3701.18	7420.36	1499946.32	432.38	0.1499,5.2596,1.8019,17.4074,2.7207,5.9121,3.1033,0.2782,0.0206
1	Round_2_Replicate_4	-7372.75	14763.5	1003879172.76	565.35	1.3902,10.4034,0.1584,0.8143,0.0535,0.6195,1.1963,0.0492,0.2971
1	Round_1_Replicate_13	-30270.46	60558.92	1997206.63	770.2	1.385,0.1414,9.2012,0.3427,1.2577,0.3696,1.2557,0.9898,0.9898
1	Round_2_Replicate_1	-8490.84	16999.68	19126.4	974.28	1.0484,0.1702,18.8388,0.2827,4.5437,0.1563,1.0139,0.4538,0.0357
1	Round_2_Replicate_2	-8167.76	16353.52	24227.98	4108.11	0.0483,0.179,1.7452,1.9717,1.796,2.4321,0.2418,0.6614,0.109
1	Round_1_Replicate_15	-11961.17	23940.34	38778.57	1936.96	0.3617,0.1643,5.3098,0.2003,0.2392,1.2116,0.2466,0.9898,0.3473
1	Round_2_Replicate_4	-7258.59	14535.18	11075.37	3605.18	0.2598,0.1543,0.6088,3.2371,2.0885,14.8295,0.134,0.9268,0.2533
1	Round_2_Replicate_5	-5988.93	11995.86	222507.08	341.97	3.8676,5.8576,0.5997,0.2876,0.0673,0.9698,7.7922,0.3188,0.1968
1	Round_1_Replicate_14	-30688.18	61394.36	75475398142.07	401.62	3.8066,4.3921,0.6107,1.4788,0.1901,10.1501,0.3175,0.9898,0.9898
1	Round_2_Replicate_2	-13699.01	27416.02	101997.4	820.27	0.1713,1.0704,4.1094,1.1315,0.5569,0.1637,0.3608,0.9898,0.6178
1	Round_2_Replicate_3	-14430.68	28879.36	81340.83	1405.58	0.5791,0.1051,2.5184,3.7992,0.337,0.0432,0.66,0.9898,0.1219
1	Round_1_Replicate_15	-7044.04	14106.08	14502.5	445.37	2.4321,0.4202,11.7605,3.6415,11.9655,0.2692,0.4789,0.145,0.1232
1	Round_2_Replicate_2	-11332.33	22682.66	9.173395769398155e+22	335.74	2.9311,18.4268,0.9089,0.4396,7.0726,19.5552,17.4537,0.091,0.0358
1	Round_2_Replicate_1	-3590.23	7198.46	777473.38	316.97	1.4593,3.0457,18.3815,0.2272,1.4618,3.0887,0.4427,0.4752,0.0383
1	Round_2_Replicate_6	-21394.48	42806.96	206163.01	856.03	0.7883,1.8195,0.1526,0.81,0.121,0.1503,18.8388,0.3635,0.9898
1	Round_1_Replicate_15	-17377.2	34772.4	141905.66	1614.39	0.2269,1.1813,0.4597,0.7837,0.6754,0.3416,13.0779,0.99,0.99
1	Round_2_Replicate_5	-4615.66	9249.32	7258.32	689.51	0.0214,2.7306,0.8034,16.8555,0.2035,2.877,1.9256,0.1204,0.0191
1	Round_2_Replicate_1	-10347.65	20713.3	23198.12	1014.64	0.3185,1.0302,1.4734,16.5162,0.2757,0.2062,0.3059,0.0745,0.7223
1	Round_2_Replicate_3	-13161.88	26341.76	7.429110583739949e+26	289.52	5.3978,4.8724,0.8533,6.1199,7.6236,18.8388,1.7116,0.1019,0.0114
1	Round_2_Replicate_4	-19833.5	39685.0	209641.67	1643.96	0.0427,0.7016,2.3229,19.8,0.1269,0.3302,0.1959,0.0936,0.9895
1	Round_2_Replicate_7	-12892.7	25803.4	6.917722576311824e+20	761.61	8.1597,2.3844,0.0652,0.1951,0.0223,1.6006,14.6892,0.9898,0.1165
1	Round_2_Replicate_1	-6786.54	13591.08	288249.8	324.15	3.8506,0.3604,9.0818,0.7067,17.4679,0.0198,7.9365,0.2809,0.0628
1	Round_2_Replicate_2	-8094.21	16206.42	302782875798004.94	199.02	8.7592,2.0212,2.7939,0.6788,3.5944,0.9068,7.1108,0.9447,0.0232
1	Round_2_Replicate_2	-8109.44	16236.88	16222.67	6049.08	0.0692,0.0907,18.8388,9.1951,0.6652,0.4745,1.476,0.3509,0.1794
1	Round_2_Replicate_4	-9438.79	18895.58	3630496939485262.5	127.19	5.2684,14.6892,3.2247,2.0477,0.1265,8.1768,1.4582,0.6342,0.0745
1	Round_2_Replicate_3	-10839.04	21696.08	26816.45	2930.28	0.3133,0.1452,18.6605,1.5228,0.4396,5.9278,1.8642,0.9898,0.6011
1	Round_2_Replicate_6	-7947.95	15913.9	44717098.04	1419.16	0.3619,0.6578,2.0749,14.4295,7.3196,14.6892,0.2663,0.9898,0.4566
1	Round_2_Replicate_8	-4800.93	9619.86	4265.41	376.53	0.704,4.5538,1.3904,0.3712,0.0456,2.6344,0.7977,0.7875,0.3095
1	Round_2_Replicate_3	-4206.18	8430.36	3621.57	468.58	0.7202,2.5532,5.3953,1.3414,2.1382,0.9319,0.5202,0.0452,0.222
1	Round_2_Replicate_5	-6759.69	13537.38	10146.99	749.15	0.5564,1.5502,0.5769,3.306,0.4394,9.756,10.4283,0.1514,0.5011
1	Round_2_Replicate_1	-3838.82	7695.64	1705692.0	202.53	0.9266,12.6205,18.8388,3.0537,0.1009,0.0943,6.2091,0.5986,0.0382
1	Round_2_Replicate_2	-11051.32	22120.64	73525.52	1476.02	0.2149,0.384,4.0738,0.5103,18.8388,0.0264,0.6853,0.9898,0.0854
1	Round_2_Replicate_4	-3372.16	6762.32	2409.51	417.94	1.6586,2.5187,1.8378,0.1664,0.4801,2.61,11.1982,0.3537,0.0223
1	Round_2_Replicate_7	-5133.01	10284.02	7541.82	1552.76	0.1104,0.5819,1.7026,7.7989,0.6959,2.0547,0.8724,0.9898,0.0514
1	Round_2_Replicate_9	-16821.26	33660.52	1675948225593.01	881.23	0.7964,6.2994,0.0516,0.1657,0.0188,0.1407,17.8827,0.1961,0.8976
1	Round_2_Replicate_4	-7182.72	14383.44	12318.6	161.13	0.4609,14.0153,19.8,0.6331,0.4175,0.9442,4.0063,0.1617,0.4565
1	Round_2_Replicate_3	-5132.18	10282.36	6408.37	862.7	0.8744,0.5051,4.8644,0.4075,2.3266,0.2073,1.3141,0.3923,0.0423
1	Round_2_Replicate_5	-9627.33	19272.66	47607.31	932.89	0.1067,1.1461,1.9376,3.0538,3.7382,0.3301,0.4154,0.9898,0.227
1	Round_2_Replicate_10	-31354.59	62727.18	1.0176925884778716e+23	518.59	6.8399,12.3513,0.139,3.6551,0.4305,0.3443,1.7136,0.0456,0.9898
1	Round_2_Replicate_2	-3190.71	6399.42	25254.13	226.59	1.2026,4.7095,14.6892,1.4326,0.4128,0.1111,4.624,0.1509,0.0101
1	Round_2_Replicate_8	-3470.29	6958.58	35752.47	842.71	0.1534,1.396,3.1419,17.1738,8.4976,14.6892,0.2721,0.9898,0.0241
1	Round_2_Replicate_5	-4819.25	9656.5	7771.46	199.42	1.3475,13.06,6.5126,0.5506,0.1434,0.5039,1.348,0.9442,0.1765
1	Round_2_Replicate_11	-30899.26	61816.52	1355201.21	480.85	6.1906,0.6378,0.552,0.1893,0.0456,0.4311,0.8904,0.0444,0.9898
1	Round_2_Replicate_6	-5130.27	10278.54	886711918.05	135.5	1.1912,18.4268,4.886,1.4165,0.9942,19.5552,1.4488,0.3609,0.0342
1	Round_2_Replicate_3	-7241.37	14500.74	22588.43	627.88	0.081,1.8962,5.1914,0.9659,0.1209,0.011,5.6514,0.0791,0.0114
1	Round_2_Replicate_9	-4144.6	8307.2	6806.47	522.9	0.3093,2.3379,3.5665,14.6892,4.049,2.825,0.757,0.1253,0.0742
1	Round_2_Replicate_12	-4173.99	8365.98	58824.2	969.68	0.4073,1.7641,0.0757,1.1659,0.0473,0.7048,0.789,0.1151,0.1248
1	Round_2_Replicate_4	-8195.77	16409.54	34302.96	725.81	0.1297,1.4988,8.5727,0.0765,18.8388,0.2898,0.5195,0.9898,0.0088
1	Round_2_Replicate_7	-8087.05	16192.1	1.0726692616080696e+18	388.29	1.6393,14.6892,0.9498,0.3875,5.4163,5.6144,3.1791,0.0344,0.0193
1	Round_2_Replicate_6	-4948.93	9915.86	7885.6	270.77	0.1734,11.7869,18.8388,1.2523,2.4099,2.4546,0.9254,0.5632,0.0393
1	Round_2_Replicate_6	-9963.44	19944.88	23705.86	1037.68	0.098,1.1804,18.8388,3.5129,1.7569,1.2727,0.8986,0.2577,0.7038
1	Round_2_Replicate_10	-11834.69	23687.38	32089.03	1592.37	0.1401,0.5271,0.522,19.8,8.5724,1.7588,2.181,0.823,0.8315
1	Round_2_Replicate_5	-18484.35	36986.7	152090.54	6333.68	0.0359,0.1044,16.6673,2.8252,2.0829,2.3577,0.6882,0.2226,0.9094
1	Round_2_Replicate_13	-3751.53	7521.06	3215.83	695.7	0.4573,3.3958,0.3589,0.9212,0.0508,5.7056,18.8388,0.3219,0.0696
1	Round_2_Replicate_4	-6577.59	13173.18	17231.64	305.53	0.1273,13.2615,4.919,8.2677,0.283,0.0286,1.4542,0.8455,0.0354
1	Round_2_Replicate_2	-25732.91	51483.82	4201000.31	88.81	1.4266,17.0643,19.8,19.8,0.0469,0.2211,0.7913,0.1326,0.9895
1	Round_2_Replicate_7	-5744.28	11506.56	5884.15	600.44	0.2826,2.1162,7.042,1.1487,0.9261,4.5177,3.03,0.4879,0.423
1	Round_2_Replicate_7	-9583.56	19185.12	29881.7	1677.98	0.1406,0.4117,2.0586,4.181,3.4661,0.8396,0.4069,0.99,0.3783
1	Round_2_Replicate_5	-10995.41	22008.82	34707.71	674.12	1.5781,0.2078,9.6779,0.1349,8.2343,0.0211,0.9566,0.9898,0.0661
1	Round_2_Replicate_8	-13961.5	27941.0	1.4245516391985625e+23	257.44	3.4934,19.8,1.0709,2.1244,5.7035,19.8,0.5392,0.0198,0.3272
1	Round_2_Replicate_14	-20850.59	41719.18	31595477.09	1153.33	0.4779,0.6269,0.0593,7.8159,0.0708,7.1461,1.5291,0.8513,0.9792
1	Round_2_Replicate_3	-4519.1	9056.2	5043.93	1568.34	0.0256,0.8205,13.7142,18.8388,3.5792,0.0529,0.24,0.0592,0.0596
1	Round_2_Replicate_11	-8306.87	16631.74	35721.52	595.23	0.0206,4.0762,0.9877,3.7606,1.0502,1.4708,1.5539,0.1872,0.0157
1	Round_2_Replicate_3	-17330.0	34678.0	91076.36	231.38	1.021,4.5571,9.9805,1.5296,0.4878,0.3359,0.357,0.0336,0.9567
1	Round_2_Replicate_6	-7599.71	15217.42	12539.48	2027.62	0.2838,0.2585,18.8388,2.9254,3.3329,0.1021,1.4965,0.0728,0.4655
1	Round_2_Replicate_8	-10077.04	20172.08	27518.04	575.83	0.193,2.033,6.0158,0.9588,0.4975,0.3594,3.0458,0.0678,0.659
1	Round_2_Replicate_8	-14978.52	29975.04	80739.8	471.12	2.7782,0.2746,3.8227,0.4922,0.1668,0.6453,8.2649,0.99,0.7958
1	Round_2_Replicate_6	-7480.29	14978.58	29180.49	1350.91	0.1415,5.0045,0.4419,0.1357,0.967,0.0161,12.2186,0.9898,0.0804
1	Round_2_Replicate_15	-8540.64	17099.28	1175199.36	566.71	8.7648,0.2707,0.6729,4.5607,0.1117,5.6881,19.8,0.5693,0.1302
1	Round_2_Replicate_12	-5401.78	10821.56	12868.73	824.49	0.0903,3.5096,2.8198,3.361,3.5232,3.2834,3.3729,0.1568,0.0472
1	Round_2_Replicate_7	-4892.51	9803.02	8821.25	1416.35	0.3807,0.5717,1.2189,1.3,8.088,0.0366,3.401,0.99,0.0272
1	Round_2_Replicate_9	-5412.39	10842.78	285029.83	472.02	0.1333,18.4268,0.4574,6.9193,3.1693,19.5552,1.0826,0.0189,0.0515
1	Round_2_Replicate_9	-7807.58	15633.16	16714.03	1026.34	1.0174,0.1655,6.6452,0.9673,2.934,0.434,3.5022,0.5808,0.0133
1	Round_3_Replicate_1	-3627.25	7272.5	9388.25	406.3	1.2002,3.9982,0.931,1.4758,0.0859,7.1554,0.3475,0.3422,0.0277
1	Round_2_Replicate_9	-21302.74	42623.48	833954938043.2	255.48	2.2124,7.5481,18.3815,0.1362,2.559,0.9195,3.3109,0.2516,0.9897
1	Round_2_Replicate_13	-3679.85	7377.7	2490.19	1944.11	0.0474,0.4803,0.5086,1.3505,0.3234,18.8388,1.1674,0.9898,0.017
1	Round_2_Replicate_4	-4114.29	8246.58	3342.87	138.54	0.3727,9.5611,18.8388,5.6699,0.0391,0.0965,0.0359,0.0305,0.1798
1	Round_2_Replicate_10	-3790.7	7599.4	13359.24	476.49	0.7824,4.7993,0.4889,1.8813,0.1645,18.8388,5.9804,0.2934,0.0192
1	Round_2_Replicate_7	-16826.98	33671.96	97414.2	3175.46	0.0779,0.0451,5.5889,18.8388,0.4183,0.3397,0.1309,0.6818,0.0479
1	Round_3_Replicate_2	-3910.47	7838.94	7854.97	608.54	0.5831,4.6155,0.2417,1.9017,0.0362,4.5766,0.5657,0.0919,0.0477
1	Round_2_Replicate_14	-3440.45	6898.9	2224.92	548.14	0.2457,3.2584,0.8425,19.8,0.3128,3.5937,0.2469,0.5918,0.1104
1	Round_2_Replicate_5	-9017.59	18053.18	4.551815342298159e+19	841.31	0.9776,2.2163,5.5515,19.9649,1.1191,0.5092,19.0747,0.99,0.1638
1	Round_2_Replicate_8	-6344.35	12706.7	13497.12	1044.56	0.1604,5.0577,8.1551,1.5701,18.8388,0.4422,0.6445,0.1938,0.2071
1	Round_3_Replicate_3	-6846.12	13710.24	9474.1	642.58	1.8509,0.8631,0.8447,0.9967,0.2278,8.6712,0.484,0.1185,0.2445
1	Round_2_Replicate_10	-6163.06	12344.12	73702503.32	269.71	1.5272,3.2061,19.8,2.8538,7.2302,2.7748,0.675,0.8475,0.2783
1	Round_2_Replicate_10	-6677.7	13373.4	10894.78	285.24	0.307,4.6217,18.3815,0.1747,0.3396,6.2763,0.5973,0.1774,0.3402
1	Round_2_Replicate_11	-13295.93	26609.86	6.975646091936783e+21	182.9	3.7251,18.4268,1.1187,5.877,0.1357,19.5552,5.9596,0.4446,0.0805
1	Round_2_Replicate_15	-4062.49	8142.98	4194.94	1332.2	0.045,1.9329,1.2093,19.3134,10.6524,2.753,0.817,0.1474,0.0285
1	Round_2_Replicate_4	-3746.75	7511.5	2815.9	6257.63	0.0396,0.1586,12.6086,19.3134,0.414,0.0863,6.504,0.0339,0.0119
1	Round_2_Replicate_9	-3620.93	7259.86	3637.66	2304.52	0.1745,0.4504,0.5312,3.5895,17.4133,0.0341,4.4259,0.1749,0.011
1	Round_3_Replicate_4	-3691.18	7400.36	10244.16	641.57	0.9906,1.5692,0.7817,2.5383,0.0815,0.8255,3.1072,0.2712,0.0337
1	Round_2_Replicate_11	-5627.2	11272.4	7592.32	601.45	1.6474,0.581,2.5153,2.022,0.9839,0.3613,2.0848,0.9898,0.1337
1	Round_2_Replicate_8	-13869.9	27757.8	62836.39	1059.3	0.7353,0.1229,18.8388,4.1513,0.957,0.2213,0.4379,0.9898,0.0381
1	Round_2_Replicate_12	-11835.05	23688.1	2.977789098974216e+18	214.82	2.7495,14.6892,0.9919,7.1369,0.9903,2.6525,1.9086,0.0882,0.1549
1	Round_2_Replicate_11	-4181.93	8381.86	3566.88	415.01	1.3123,1.7858,18.6317,1.6257,0.2237,0.4143,0.4859,0.0257,0.0462
1	Round_3_Replicate_1	-5268.45	10554.9	7684.3	986.6	0.2113,1.0317,0.9579,6.3464,0.2155,1.2372,0.2664,0.9898,0.1272
1	Round_2_Replicate_5	-11302.28	22622.56	33225.61	189.43	0.8908,6.0131,17.0316,18.8388,0.7533,0.4907,0.0431,0.092,0.7065
1	Round_2_Replicate_10	-6254.51	12527.02	8990.13	1372.96	0.3975,0.8676,0.6695,0.1941,16.6633,0.0286,2.7653,0.2947,0.4292
1	Round_3_Replicate_5	-4498.07	9014.14	4603.14	865.8	1.1603,0.8719,0.1988,0.7401,0.3679,3.614,0.4912,0.1096,0.0474
1	Round_2_Replicate_6	-3842.7	7703.4	2311203.08	352.28	1.7545,3.0402,10.7818,17.8279,0.6739,0.0517,1.6753,0.9898,0.0381
1	Round_2_Replicate_13	-16200.48	32418.96	6.1459127720557e+28	278.65	8.4404,9.3434,0.6887,13.6837,0.5069,18.8388,4.9909,0.1905,0.1244
1	Round_3_Replicate_2	-3742.16	7502.32	16225.91	717.68	0.4243,1.5147,1.4852,5.0959,0.485,6.4336,0.2179,0.2525,0.0986
1	Round_2_Replicate_12	-28093.93	56205.86	766368505470.14	73.28	6.8304,13.9069,19.3134,2.1161,1.809,0.7361,0.5366,0.525,0.9898
1	Round_3_Replicate_6	-4476.52	8971.04	4146.62	450.29	0.2482,4.7986,0.9654,2.6202,0.0383,2.8822,0.5838,0.99,0.2107
1	Round_2_Replicate_12	-11597.85	23213.7	35744.57	385.37	2.6473,0.3147,18.8388,0.1998,0.1786,0.5285,4.8778,0.2222,0.1766
1	Round_2_Replicate_14	-10080.47	20178.94	5.268905118010562e+20	570.54	2.4492,2.3278,0.5488,14.3134,0.4291,18.8388,0.9513,0.0243,0.0249
1	Round_2_Replicate_11	-12970.4	25958.8	68898.59	1067.84	0.5441,0.2155,5.1868,0.1086,7.4388,0.0615,0.3483,0.9898,0.0574
1	Round_2_Replicate_6	-11371.91	22761.82	28669.28	219.2	0.5594,5.7154,10.7977,6.4721,0.1087,0.0379,0.0161,0.0279,0.7847
1	Round_3_Replicate_3	-4134.39	8286.78	4006.04	983.93	0.1819,1.0072,2.1633,18.8388,0.2798,2.2599,0.4425,0.9898,0.0493
1	Round_2_Replicate_9	-12188.66	24395.32	33734.78	2816.55	0.5961,0.0718,7.5278,18.8388,2.0158,0.0391,0.3218,0.1842,0.2266
1	Round_3_Replicate_7	-3924.93	7867.86	6511.89	718.17	0.4351,3.8116,0.169,3.9528,0.0682,0.8951,0.4307,0.2655,0.0849
1	Round_2_Replicate_15	-3617.63	7253.26	165323.53	520.89	0.9706,2.1636,1.2833,0.8723,1.5765,6.7994,1.3986,0.4664,0.0719
1	Round_2_Replicate_12	-10621.23	21260.46	57122.89	1052.09	0.1385,1.1922,1.3001,0.202,1.0395,0.144,1.5134,0.4233,0.4509
1	Round_2_Replicate_13	-4385.69	8789.38	69091664.87	576.55	1.092,1.1592,5.2118,1.6115,4.0136,1.2517,11.9861,0.0205,0.085
1	Round_2_Replicate_5	-7570.5	15159.0	62138.18	601.4	0.5035,1.5065,18.5942,17.7158,6.0656,0.0582,2.4121,0.0674,0.3438
1	Round_2_Replicate_7	-4947.61	9913.22	6854.72	210.23	1.1213,5.1224,19.8,3.0746,0.1007,0.4319,0.1131,0.0108,0.2145
1	Round_2_Replicate_10	-20372.42	40762.84	201236.65	1589.12	0.2407,0.35,1.4919,19.8,0.1275,0.3602,0.6787,0.99,0.9472
1	Round_3_Replicate_8	-4844.17	9706.34	5167.9	771.95	1.6043,0.8502,0.2917,1.1095,0.2474,1.9564,0.6175,0.2805,0.0219
1	Round_3_Replicate_4	-3382.23	6782.46	202934.19	365.54	0.2937,4.4759,2.4891,6.0441,1.0028,14.5984,0.4645,0.1927,0.0491
1	Round_3_Replicate_1	-3320.51	6659.02	1744.48	1010.66	0.3268,0.9353,0.5656,0.3606,0.662,4.9235,1.3197,0.7652,0.0383
1	Round_2_Replicate_13	-8696.21	17410.42	19854.45	1106.28	0.6943,0.2482,8.4663,0.4854,1.5698,0.2582,0.9194,0.8646,0.0936
1	Round_2_Replicate_14	-9891.75	19801.5	31965.09	846.63	0.2693,1.2951,19.8,0.1343,1.0066,1.4312,1.1039,0.1054,0.5708
1	Round_3_Replicate_9	-4975.94	9969.88	9441.15	814.35	1.6253,0.83,0.1969,0.9457,0.1952,1.4669,3.0678,0.6521,0.1113
1	Round_3_Replicate_5	-3965.67	7949.34	2734.91	895.18	0.0767,2.0165,0.2533,19.8,0.2261,3.7099,0.1562,0.1672,0.1831
1	Round_3_Replicate_2	-7142.01	14302.02	24317753818571.56	208.66	2.432,6.9568,2.9269,2.0395,0.791,4.4997,0.7771,0.9898,0.0346
1	Round_2_Replicate_14	-5474.44	10966.88	13001.96	493.8	0.9174,3.6271,0.6569,0.1341,10.9168,0.0323,0.8794,0.99,0.195
1	Round_2_Replicate_13	-5531.59	11081.18	7673.88	1931.58	0.4109,0.2104,18.8388,4.818,0.6077,5.4836,11.1809,0.8641,0.1493
1	Round_2_Replicate_7	-3941.69	7901.38	3139.0	1017.92	0.0823,2.0639,14.4128,9.5282,0.1211,0.0202,18.8388,0.528,0.1186
1	Round_2_Replicate_6	-10572.87	21163.74	28201.18	3943.49	0.1196,0.0806,8.8397,4.6187,0.4846,0.2257,0.149,0.1824,0.0461
1	Round_3_Replicate_10	-3928.09	7874.18	3980.5	866.55	0.3493,2.236,0.1836,0.4361,0.0285,0.8447,3.9407,0.9038,0.0961
1	Round_2_Replicate_8	-3466.76	6951.52	3435.66	118.69	0.1419,14.6892,10.8781,10.2506,0.0755,0.0446,0.5904,0.0267,0.0852
1	Round_2_Replicate_15	-21791.64	43601.28	254290.23	276.15	0.6215,10.1027,3.3007,0.4667,1.0048,0.9287,11.2019,0.0773,0.9898
1	Round_3_Replicate_6	-4292.41	8602.82	4417.76	646.92	0.0857,4.883,0.3002,12.5943,0.5699,5.8858,0.9111,0.6902,0.0917
1	Round_3_Replicate_3	-4941.27	9900.54	38149.56	519.35	0.2804,6.3639,0.3432,1.4314,0.5464,14.1406,0.7972,0.9898,0.0313
1	Round_2_Replicate_15	-4912.56	9843.12	11678.98	503.82	0.5494,4.2863,0.8487,0.1306,2.0799,0.1708,0.787,0.3729,0.0218
1	Round_2_Replicate_7	-11609.32	23236.64	34213.66	1440.49	0.5932,0.1352,2.9854,1.8196,1.718,0.0741,0.2787,0.3738,0.2625
1	Round_3_Replicate_11	-7950.59	15919.18	1034344033.97	564.03	1.4726,8.1609,0.1676,0.7102,0.0338,3.6388,0.9801,0.6557,0.319
1	Round_3_Replicate_7	-4978.24	9974.48	11686.8	509.24	0.2101,3.9232,0.8069,16.3691,0.5175,9.0814,0.3433,0.9898,0.302
1	Round_3_Replicate_4	-4606.24	9230.48	7942.68	348.16	0.3292,6.0367,1.4083,0.518,0.5773,6.0382,0.5694,0.9898,0.2276
1	Round_3_Replicate_1	-4216.2	8450.4	4263.63	734.83	0.8231,0.8394,19.8,0.5655,2.1738,2.4731,0.8884,0.9015,0.0321
1	Round_2_Replicate_8	-3485.28	6988.56	173628.03	247.09	1.4221,5.6834,18.8388,1.5651,0.325,0.1385,4.5499,0.5113,0.0219
1	Round_3_Replicate_1	-4759.3	9536.6	2343931.29	1884.22	0.1034,0.6709,0.2092,3.5296,18.8388,0.0866,11.8598,0.5777,0.0061
1	Round_2_Replicate_14	-7556.48	15130.96	281532.5	306.06	3.0134,1.1025,15.7041,0.3073,1.8226,1.1936,6.6436,0.9898,0.2697
1	Round_2_Replicate_8	-5339.61	10697.22	8821.49	884.74	0.5401,1.1551,0.6028,10.9009,0.5702,0.0241,1.7423,0.0664,0.2202
1	Round_3_Replicate_12	-5816.14	11650.28	9141.37	694.46	1.8763,0.7931,0.5394,1.8439,0.2014,1.7689,0.6378,0.4233,0.0825
1	Round_3_Replicate_8	-4290.18	8598.36	527177.44	573.88	0.9707,1.7913,1.5611,14.7549,0.0867,3.8491,0.0677,0.9898,0.0529
1	Round_3_Replicate_2	-3671.67	7361.34	2810.28	1451.52	0.4547,0.4311,1.0369,1.823,10.2508,0.0128,2.0764,0.1231,0.0059
1	Round_3_Replicate_5	-4501.39	9020.78	194870.17	296.43	1.0179,4.8976,2.5034,1.7208,0.6139,14.3755,2.8078,0.4702,0.1595
1	Round_2_Replicate_11	-12996.84	26011.68	51929.2	5219.32	0.0893,0.0327,10.8227,1.7374,4.3688,0.1311,0.3207,0.201,0.0455
1	Round_3_Replicate_13	-3683.83	7385.66	3007.81	457.3	0.2378,4.9695,1.0267,2.6504,0.0275,4.4601,3.4485,0.28,0.0518
1	Round_3_Replicate_9	-3783.14	7584.28	40714.91	757.11	0.6358,1.3891,0.8052,18.8388,0.1009,3.9683,0.4952,0.7122,0.0257
1	Round_3_Replicate_3	-3779.28	7576.56	3685.84	1228.08	0.0837,1.1306,0.17,8.0218,6.2854,0.0558,2.4543,0.2501,0.0026
