Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1_0,nu2_0,nu1,nu2,T,m12,m21,m12i,m21i,P,p_misid)
1	Round_1_Replicate_2	-23590.39	47202.78	367997120987.82	303.44	7.3203,1.8082,1.4754,3.8838,6.0782,0.746,3.5049,5.7699,0.6047,0.704,0.99
1	Round_1_Replicate_3	-23969.54	47961.08	85706237.16	833.23	1.0509,1.1648,3.3151,1.0733,0.1039,0.537,0.8902,5.8063,3.0019,0.0671,0.9895
1	Round_1_Replicate_4	-5595.09	11212.18	6500.3	688.42	0.0664,0.0996,3.1189,0.7881,1.8271,0.8102,5.8755,0.2504,1.5743,0.9899,0.1054
1	Round_1_Replicate_3	-24049.35	48120.7	599724.69	2170.65	3.7845,1.6675,0.1744,0.0862,1.3275,3.4754,0.0954,1.6962,1.7316,0.9899,0.9899
1	Round_1_Replicate_4	-10677.29	21376.58	94369.81	325.1	2.4134,10.75,0.1332,8.9835,2.2337,0.0614,0.0677,0.1333,1.115,0.9899,0.1655
1	Round_1_Replicate_3	-21511.47	43044.94	385111.37	1722.0	0.0686,4.5898,0.284,0.2087,1.2238,0.2109,0.2455,10.755,2.1889,0.9899,0.9899
1	Round_1_Replicate_4	-32314.12	64650.24	1473634.15	320.8	4.6269,0.0688,4.6747,1.0148,3.8486,0.879,4.9413,0.2894,0.1199,0.9899,0.9899
1	Round_1_Replicate_1	-28057.26	56136.52	64192941237812.21	262.29	6.215,0.2029,3.6885,4.4319,16.2926,2.7222,0.1812,3.739,0.1677,0.9899,0.9899
1	Round_1_Replicate_5	-20698.26	41418.52	283400.95	1328.05	0.118,5.4885,0.8419,0.1706,0.2817,3.9674,8.6678,0.2838,0.0726,0.5147,0.9899
1	Round_1_Replicate_4	-4978.68	9979.36	75236.25	920.82	0.1618,6.9433,0.5142,1.9711,0.4917,0.0678,1.6218,1.561,7.2231,0.9899,0.1312
1	Round_1_Replicate_4	-21030.09	42082.18	253875.6	835.51	0.3167,11.9164,0.0645,4.9729,0.0942,14.0215,0.9313,0.2146,0.1399,0.364,0.99
1	Round_1_Replicate_5	-26551.77	53125.54	1218463.0	1690.48	0.1855,1.1899,0.4651,0.0947,0.235,5.3919,1.2381,15.4489,3.1619,0.9899,0.9899
1	Round_1_Replicate_3	-9236.17	18494.34	9.521148834748394e+17	511.89	4.8357,4.2611,1.0316,8.1884,4.162,5.1442,5.8349,0.4318,10.5607,0.9899,0.3017
1	Round_1_Replicate_2	-11869.27	23760.54	38606.72	1144.84	0.1342,0.0708,3.0854,0.3475,0.267,0.2392,2.6131,0.2591,0.6061,0.9899,0.4513
1	Round_1_Replicate_6	-6473.75	12969.5	23047.28	1178.3	2.1486,0.0762,0.1213,6.3336,1.2073,1.4906,1.5558,0.9039,11.9368,0.9899,0.0985
1	Round_1_Replicate_6	-23728.69	47479.38	586420.27	1499.52	0.2816,0.1433,0.6638,0.2033,0.1194,0.0621,11.587,9.2283,0.2612,0.6816,0.9899
1	Round_1_Replicate_5	-7674.5	15371.0	11055.99	2176.62	0.0645,0.42,0.0817,0.511,1.5561,9.3078,14.6962,11.4838,0.0968,0.99,0.583
1	Round_1_Replicate_4	-41526.66	83075.32	7856200.03	597.79	8.0136,0.0776,9.8821,0.1049,5.1843,10.8259,0.0649,0.3257,0.1496,0.3302,0.9899
1	Round_1_Replicate_7	-4198.37	8418.74	4451.29	1003.36	3.1423,1.1562,0.2054,1.0046,0.2089,0.1343,1.9163,1.4006,0.0937,0.9899,0.0829
1	Round_1_Replicate_4	-9486.52	18995.04	19458.11	1747.15	2.3101,0.8979,0.1544,0.2839,9.0375,0.1268,0.2695,8.0048,0.2388,0.5411,0.2855
1	Round_1_Replicate_7	-26276.62	52575.24	552347.15	1455.15	16.3512,0.1206,0.1476,0.3641,0.5713,0.4972,12.8279,0.1319,0.3347,0.9898,0.9898
1	Round_1_Replicate_6	-6339.83	12701.66	13230.12	953.3	3.5233,0.6804,1.1885,0.2949,0.1379,0.1095,4.5508,0.1155,4.0397,0.4899,0.1766
1	Round_1_Replicate_4	-10691.17	21404.34	22890.02	380.13	0.0662,7.2865,4.5342,1.4807,3.1101,2.6348,11.8631,0.1701,0.681,0.99,0.6981
1	Round_1_Replicate_4	-23611.29	47244.58	453402.93	877.02	3.6114,1.1418,0.9105,0.4661,6.8295,0.0856,2.449,11.3319,8.6081,0.9899,0.9899
1	Round_1_Replicate_5	-10314.62	20651.24	23406.99	316.35	0.5688,0.4278,7.5561,1.0836,3.3477,0.101,0.974,1.8682,0.9833,0.0779,0.5646
1	Round_1_Replicate_8	-7941.73	15905.46	26295776928.8	457.91	0.3577,7.8118,7.7575,0.97,0.8437,5.6956,0.0608,2.9081,1.6809,0.6116,0.1795
1	Round_1_Replicate_7	-8926.08	17874.16	20920.18	1045.14	0.478,8.7354,1.0472,0.1519,0.5144,2.1411,0.1524,0.147,0.518,0.4232,0.1172
1	Round_1_Replicate_5	-12851.37	25724.74	37966.28	780.99	0.0804,0.1581,4.2493,0.6252,0.9651,3.3135,0.9721,0.1713,1.3657,0.5486,0.7365
1	Round_1_Replicate_8	-22511.91	45045.82	290093.68	660.09	7.1893,0.4127,0.5745,1.87,1.741,15.9318,4.8059,3.6448,0.9469,0.9899,0.9899
1	Round_1_Replicate_5	-6010.23	12042.46	8100.92	386.19	4.3184,0.4615,1.7985,1.5856,4.4473,1.9225,3.608,0.454,0.6464,0.1711,0.3265
1	Round_1_Replicate_5	-22235.88	44493.76	256417.08	445.3	0.4845,1.3439,0.1837,3.8216,3.1565,7.8131,4.098,7.6534,0.6277,0.9899,0.9899
1	Round_1_Replicate_6	-9889.94	19801.88	43462.01	903.22	0.1677,0.1974,1.8631,6.3643,0.1265,0.1051,1.7446,0.2587,7.6861,0.8528,0.7013
1	Round_1_Replicate_6	-7820.8	15663.6	1025676667897540.0	685.23	9.5429,2.9974,1.2625,5.5746,0.1043,0.065,1.3277,0.3767,0.0776,0.1307,0.1045
1	Round_1_Replicate_9	-20914.33	41850.66	2224661.59	902.31	0.2984,0.3756,0.199,4.4367,0.2208,1.2727,8.1958,9.894,3.5645,0.9899,0.9899
1	Round_1_Replicate_8	-23687.88	47397.76	477536.6	160.8	5.7107,7.6618,0.8393,9.9581,8.5897,2.3546,3.3769,1.7987,0.8056,0.99,0.99
1	Round_1_Replicate_6	-3941.99	7905.98	3044.29	358.19	4.5176,4.1836,0.9468,2.2156,15.2019,0.6586,0.1098,0.5294,1.0543,0.7995,0.0929
1	Round_1_Replicate_6	-6543.66	13109.32	12415.31	771.57	1.1579,14.5059,1.5007,0.2425,3.1268,0.6679,2.5628,1.3036,15.1608,0.9899,0.1389
1	Round_1_Replicate_7	-4268.28	8558.56	5954.26	899.31	0.089,0.6774,0.688,7.336,0.0938,0.308,0.1871,1.625,0.5324,0.1175,0.075
1	Round_1_Replicate_7	-12170.28	24362.56	3020319795.4	925.19	5.7997,0.2399,1.3463,0.5516,0.7219,7.052,2.791,0.4001,15.2496,0.0957,0.6872
1	Round_1_Replicate_5	-22670.38	45362.76	1.6995211175696347e+19	544.67	0.3245,1.1019,15.2619,1.3875,5.6121,13.6192,1.2968,8.9197,0.1824,0.3392,0.9045
1	Round_1_Replicate_9	-21974.59	43971.18	919414389.59	1018.22	2.8925,16.3658,0.2658,0.4503,0.3111,10.8234,5.6039,8.3727,12.1995,0.9899,0.9899
1	Round_1_Replicate_5	-10533.55	21089.1	24088.05	313.41	3.1472,0.1462,7.8217,0.7449,8.1475,0.5869,0.1121,15.3355,0.6497,0.1397,0.0696
1	Round_1_Replicate_3	-5889.12	11800.24	8236.28	366.0	0.2531,0.1294,2.1207,1.9819,13.8129,7.8805,4.5767,0.252,0.0742,0.2782,0.2357
1	Round_1_Replicate_8	-9119.15	18260.3	166953899.47	464.3	6.2061,0.8454,3.757,3.7456,0.3538,0.6722,0.5437,0.33,10.9487,0.9899,0.0954
1	Round_1_Replicate_8	-25761.83	51545.66	686402.61	1870.77	8.8517,0.2175,0.0916,0.1241,0.2264,0.0619,0.2931,0.0853,0.2161,0.9899,0.9899
1	Round_1_Replicate_7	-24208.59	48439.18	290866.84	323.92	5.0085,0.2968,1.3676,6.0126,2.1373,11.657,1.734,0.3912,0.6553,0.99,0.9895
1	Round_1_Replicate_10	-8196.47	16414.94	1.6847542361818563e+17	695.16	0.6233,0.6076,0.9812,9.7006,0.1873,6.0281,6.78,14.859,2.0637,0.0873,0.108
1	Round_1_Replicate_9	-19358.17	38738.34	179268.84	1722.03	0.1732,10.4183,0.192,0.3577,2.0947,1.8126,2.7965,0.4399,1.1778,0.171,0.9898
1	Round_1_Replicate_9	-13752.23	27526.46	60675.99	2725.06	0.0798,0.8392,0.0793,0.0831,0.2354,2.5611,3.7466,2.0531,2.0338,0.9899,0.742
1	Round_1_Replicate_9	-19098.02	38218.04	204001.94	735.99	4.2843,11.1439,0.1239,0.9329,6.8398,1.3734,0.4617,12.9307,2.1311,0.0729,0.9899
1	Round_1_Replicate_8	-8722.59	17467.18	18726.02	820.37	6.2629,1.0858,1.2974,0.2345,0.5494,0.1296,0.0818,1.9346,1.0186,0.8183,0.1067
1	Round_1_Replicate_4	-22963.0	45948.0	260769.04	1093.38	1.7731,0.0693,0.1242,1.7603,2.051,0.3409,1.974,11.113,1.8568,0.9899,0.9899
1	Round_1_Replicate_11	-24417.09	48856.18	491003.53	525.76	2.4675,13.8457,1.2095,1.3607,1.1209,2.297,0.4335,1.3182,15.2538,0.3413,0.9895
1	Round_1_Replicate_7	-7734.44	15490.88	505187134.93	730.2	0.4058,1.6365,1.0994,1.4036,4.71,0.3565,7.3854,5.7272,0.1177,0.2227,0.4909
1	Round_1_Replicate_10	-23421.25	46864.5	271293.01	935.7	0.1604,0.106,0.7301,2.272,0.5355,0.0784,0.3602,0.2718,10.3219,0.1649,0.9898
1	Round_1_Replicate_10	-17151.6	34325.2	105850.35	764.11	3.5012,0.2395,1.2698,0.1499,14.4829,2.207,0.2461,0.4544,0.1054,0.9899,0.282
1	Round_1_Replicate_5	-6716.91	13455.82	27066.34	708.2	3.7735,0.0694,4.1679,13.5917,0.1263,0.304,1.2025,5.5843,0.0773,0.2291,0.1384
1	Round_1_Replicate_11	-19948.61	39919.22	50131860.77	710.18	0.1489,11.0193,0.3024,8.9662,0.4481,6.517,9.1112,0.2242,5.7918,0.99,0.99
1	Round_1_Replicate_10	-32962.11	65946.22	1730153.66	538.27	1.1458,0.9221,2.5178,0.4668,2.5,12.4235,0.9468,0.482,0.0725,0.9898,0.9898
1	Round_1_Replicate_11	-5121.73	10265.46	6177.11	273.55	5.7186,0.1713,2.0719,4.782,4.0136,0.95,3.728,0.3831,0.5635,0.99,0.3253
1	Round_1_Replicate_12	-12784.69	25591.38	184955.46	382.74	4.8446,15.3751,0.1142,13.8849,9.6915,1.0621,0.3638,0.0703,1.7562,0.9899,0.0806
1	Round_1_Replicate_6	-29561.51	59145.02	1134458.19	797.22	0.0993,0.313,12.588,0.2429,0.4592,0.2883,2.3365,0.2039,0.1022,0.9349,0.9899
1	Round_1_Replicate_8	-30501.17	61024.34	4.681416508431284e+18	335.36	2.0723,14.5725,3.406,2.4243,2.4789,10.3499,0.9403,0.9003,7.6521,0.3346,0.9898
1	Round_1_Replicate_12	-19125.61	38273.22	182940.85	764.57	5.6576,12.2147,0.3577,0.7021,8.5665,0.6818,0.4447,0.5767,0.9097,0.9898,0.9898
1	Round_1_Replicate_11	-8298.79	16619.58	17272.5	734.82	0.1484,0.1223,4.2408,0.2272,1.5299,2.2089,2.1586,0.959,3.2958,0.9899,0.0876
1	Round_1_Replicate_12	-20557.17	41136.34	256137.48	1349.45	8.8369,5.2865,0.0914,0.1756,0.1073,4.8318,1.0061,0.0996,2.1492,0.3955,0.99
1	Round_1_Replicate_6	-21594.74	43211.48	302228.23	932.16	0.3254,4.6756,0.1687,1.0631,11.6639,6.8068,2.1716,0.565,0.8971,0.9899,0.9899
1	Round_1_Replicate_9	-25725.21	51472.42	594904127462805.9	670.73	0.2452,0.246,1.6264,2.2258,3.7585,0.2324,6.1741,0.1085,9.9972,0.9899,0.9899
1	Round_1_Replicate_9	-25253.38	50528.76	523728546.84	900.7	4.486,0.9551,2.3287,0.6438,0.0754,3.6532,1.3779,0.3576,0.111,0.99,0.9895
1	Round_1_Replicate_7	-20436.94	40895.88	292569.49	1745.57	0.0658,0.2558,0.5527,0.1438,0.1121,1.6357,2.5774,0.4234,2.7303,0.0788,0.99
1	Round_1_Replicate_10	-10577.63	21177.26	25785.81	802.12	0.259,2.6409,2.4203,0.4083,0.5258,0.4648,0.4432,3.514,2.7661,0.3875,0.6324
1	Round_1_Replicate_10	-31846.55	63715.1	2341666.89	316.94	7.7792,1.3873,5.8186,0.1541,2.9816,14.0917,5.4725,0.0622,7.3455,0.9899,0.9899
1	Round_1_Replicate_13	-6725.27	13472.54	12377.43	1126.67	7.1736,0.0722,0.1762,8.3826,3.7351,0.1254,13.5154,4.5425,0.1247,0.0863,0.2767
1	Round_1_Replicate_13	-21026.49	42074.98	222242.65	1113.21	0.2049,0.9938,0.267,1.3278,5.9792,1.1242,11.0191,0.3838,2.0195,0.7546,0.9899
1	Round_1_Replicate_7	-32831.86	65685.72	10431585042825.14	164.45	0.1858,5.6721,16.4861,7.738,8.5437,0.6891,0.2965,9.0513,0.0971,0.9899,0.9899
1	Round_1_Replicate_11	-18960.82	37943.64	165261.44	1889.47	0.21,0.3766,0.1109,0.7992,1.4802,16.5171,9.4047,2.7751,5.9596,0.9899,0.9899
1	Round_1_Replicate_10	-7797.46	15616.92	964852224561504.8	211.13	6.1623,1.8324,2.624,5.3669,16.048,4.4346,4.9665,4.8638,0.2564,0.9899,0.1287
1	Round_1_Replicate_14	-5744.17	11510.34	7778.09	1588.11	0.2055,6.2127,0.3304,0.3549,2.9612,4.6745,4.0565,0.1031,6.5567,0.3295,0.3237
1	Round_1_Replicate_12	-7238.4	14498.8	2545268388209.62	224.71	0.1104,2.6512,11.8585,0.8781,8.5512,3.7081,2.2391,0.4186,7.9598,0.9899,0.1017
1	Round_1_Replicate_12	-3510.7	7043.4	2132.8	624.17	0.9061,0.4973,0.3791,2.7255,1.3879,0.0684,0.2066,1.8192,1.3207,0.99,0.1135
1	Round_1_Replicate_11	-7722.43	15466.86	78705230.84	245.81	12.4483,9.2639,4.4831,6.4708,0.934,10.2637,0.0809,0.4131,0.3276,0.99,0.3635
1	Round_1_Replicate_13	-9861.73	19745.46	49886.94	518.97	0.1231,0.0934,0.7662,9.2531,1.0311,1.8373,9.9234,0.1697,0.0923,0.99,0.3379
1	Round_1_Replicate_13	-17556.83	35135.66	110844.4	1593.31	1.5205,0.1295,13.1351,0.1798,9.2157,0.0929,1.4855,13.0816,0.1732,0.9899,0.7482
1	Round_1_Replicate_13	-22146.28	44314.56	7626816.77	644.24	0.4128,2.1784,2.5188,4.0488,0.1928,0.3292,2.8214,0.3669,1.6658,0.99,0.9895
1	Round_1_Replicate_14	-28658.01	57338.02	1052056.68	216.94	1.3557,1.2122,7.9392,1.0765,7.4183,0.1119,0.7573,1.0035,9.0779,0.9899,0.9899
1	Round_1_Replicate_6	-7601.64	15225.28	2537151467.98	219.4	7.7426,15.5882,0.5071,4.3813,11.8857,9.3058,0.1903,10.1978,0.711,0.9899,0.3859
1	Round_1_Replicate_15	-13391.98	26805.96	98589.16	315.08	1.1354,2.0999,0.1612,6.6189,16.0193,0.3417,1.2577,0.1253,0.2178,0.3962,0.638
1	Round_1_Replicate_14	-7042.15	14106.3	13993.91	1446.43	0.1358,5.3671,1.4553,0.0999,0.1692,15.8119,0.0776,0.6172,11.6696,0.9899,0.2153
1	Round_1_Replicate_14	-7803.46	15628.92	1485498936922806.5	390.87	3.7489,0.4184,2.7171,6.3028,0.8183,1.4017,2.9992,0.5103,14.5476,0.3372,0.1664
1	Round_1_Replicate_14	-26267.57	52557.14	495757.84	304.19	0.5877,0.0626,0.3503,11.1503,4.1702,0.3561,0.0907,0.8129,0.2369,0.1425,0.9898
1	Round_1_Replicate_12	-19056.35	38134.7	355935.54	1229.99	0.8693,1.4234,0.2642,0.9262,1.715,0.7024,9.8926,11.991,0.1268,0.528,0.9899
1	Round_1_Replicate_15	-6152.21	12326.42	9135.02	805.27	0.2212,0.7441,12.0952,0.5448,0.2068,1.4777,0.5996,0.3714,1.1759,0.0643,0.1057
1	Round_2_Replicate_1	-8205.65	16433.3	9216376.44	984.62	9.3658,1.003,1.4652,0.2732,0.2721,0.269,10.6081,8.3481,0.3204,0.9899,0.0132
1	Round_1_Replicate_11	-35000.02	70022.04	2925105.31	1585.52	1.3302,0.119,2.6777,0.1192,7.4084,0.61,0.3034,16.2483,0.0712,0.8111,0.9899
1	Round_1_Replicate_15	-21351.86	42725.72	342475.12	1596.26	1.0467,5.6882,0.1819,0.0834,0.151,0.0643,0.8845,0.1533,8.2391,0.2256,0.9899
1	Round_1_Replicate_15	-23319.49	46660.98	356156.29	1121.96	0.689,3.5209,0.2918,0.4144,0.6807,0.4645,0.2126,0.5244,0.0848,0.9898,0.9898
1	Round_1_Replicate_8	-21807.8	43637.6	245540.4	498.54	0.1989,1.9613,1.5699,1.4414,7.602,3.118,12.6494,0.3041,1.3771,0.99,0.9895
1	Round_1_Replicate_15	-10621.44	21264.88	31367.02	391.37	3.4278,0.0626,1.2804,5.3706,2.6249,0.0816,0.1583,2.1515,1.3928,0.99,0.7229
1	Round_2_Replicate_1	-8366.76	16755.52	19179.76	792.01	1.8584,1.2049,0.2693,1.2152,1.6244,0.394,1.3149,0.5131,0.4219,0.2579,0.5185
1	Round_1_Replicate_13	-8264.54	16551.08	59676.93	1158.93	16.2647,0.0732,0.1018,2.1603,2.1228,0.2208,5.7805,0.1583,7.0434,0.9899,0.3376
1	Round_2_Replicate_2	-9466.59	18955.18	53172.02	1133.74	9.8293,2.116,0.0906,0.5656,1.2352,0.0928,0.7084,0.3041,0.0496,0.1723,0.0262
1	Round_2_Replicate_1	-5888.67	11799.34	6873.38	1272.96	1.7423,1.6553,0.0504,0.6147,0.1927,0.0902,0.0301,13.7948,1.3928,0.99,0.4067
1	Round_1_Replicate_9	-10056.73	20135.46	2561627060.75	345.06	0.3914,0.3286,5.3184,13.5353,0.8476,3.966,5.0751,1.8202,0.2556,0.1308,0.2484
1	Round_1_Replicate_14	-5896.93	11815.86	7606.98	867.28	2.2353,0.4287,1.5352,0.4913,0.2126,1.1606,11.0257,0.3064,0.1191,0.5805,0.1519
1	Round_2_Replicate_1	-22798.06	45618.12	2458569821.05	1295.26	0.27,19.8,0.6336,0.0657,0.0257,19.8,0.0231,1.0378,15.0568,0.99,0.99
1	Round_2_Replicate_3	-6804.37	13630.74	18099.06	439.28	0.4586,5.1757,0.4383,3.745,1.1336,0.0945,0.3566,0.2918,0.0555,0.9899,0.1928
1	Round_2_Replicate_2	-15199.14	30420.28	64140.12	600.95	0.6778,0.0744,1.8488,14.4993,0.3339,0.1254,0.1505,0.4281,4.0652,0.5342,0.8866
1	Round_1_Replicate_10	-20873.24	41768.48	772641.36	844.29	6.9205,0.1584,0.1148,8.7647,0.2815,12.4573,0.0887,2.0511,12.3802,0.99,0.99
1	Round_2_Replicate_2	-7813.84	15649.68	40958.5	432.34	3.6308,0.5045,1.8488,1.2627,7.4603,3.4283,3.2256,1.6076,0.1166,0.1485,0.4028
1	Round_1_Replicate_8	-28870.25	57762.5	1820106.14	188.81	1.0049,1.6536,11.7347,0.3354,15.1529,1.4612,0.4738,0.26,13.1776,0.8249,0.9899
1	Round_2_Replicate_1	-7104.78	14231.56	12524.35	1551.12	2.656,0.0444,0.105,0.7148,4.9337,0.1864,0.2125,2.2684,1.4665,0.9899,0.4268
1	Round_2_Replicate_2	-19740.56	39503.12	253233.37	1648.77	0.023,0.9839,0.7844,0.0429,0.0244,3.0092,0.1261,1.7064,1.6216,0.4684,0.99
1	Round_2_Replicate_4	-6158.57	12339.14	21782670769795.11	1067.12	1.5005,3.3811,0.4357,0.547,0.0407,0.0297,11.45,7.1907,0.0385,0.1423,0.0185
1	Round_1_Replicate_15	-29964.51	59951.02	1275577.39	1526.28	0.0993,0.1188,1.7853,0.3487,0.6867,0.5297,0.1726,7.439,0.0868,0.9898,0.9898
1	Round_2_Replicate_3	-3607.12	7236.24	2655.09	437.56	0.1151,0.613,0.9274,3.0819,3.3864,0.3007,0.2391,2.5538,0.2932,0.2873,0.0225
1	Round_1_Replicate_7	-20014.69	40051.38	265170.5	387.47	0.4567,14.4193,0.1933,2.5976,13.8073,0.8412,0.3388,4.6635,2.684,0.1426,0.9899
1	Round_1_Replicate_11	-21117.62	42257.24	319756.42	3624.35	7.6147,0.2203,0.0758,0.0852,0.708,4.5399,0.1002,4.1648,3.9259,0.6632,0.9899
1	Round_2_Replicate_3	-26570.16	53162.32	66540181619016.43	314.89	2.4239,0.5354,2.6998,9.9105,1.2087,3.4319,7.7648,0.659,2.6047,0.7608,0.9899
